ISO_A3,ghsl_year,flood_type,return_period,ftm3_ghsl_total_built_s_km2,ghsl_total_built_s_km2,relative_exposure_pct
SEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.605596,383.03336,0.68025302
SEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,19.27547,383.03336,5.032321467
SEN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.833186,383.03336,0.21752309
SEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.9531257,437.64948,0.674769612
SEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,22.038017,437.64948,5.035540543
SEN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.94705445,437.64948,0.216395653
SEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.3058608,481.23062,0.686959778
SEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,24.386524,481.23062,5.067533733
SEN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0405262,481.23062,0.216221944
SEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.8058393,540.6611,0.703923271
SEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,27.673363,540.6611,5.118430566
SEN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.168174,540.6611,0.216064
SEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.449813,614.22125,0.724464189
SEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,31.814787,614.22125,5.179694939
SEN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3385663,614.22125,0.217929012
SEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.2337127,704.0379,0.743385079
SEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,36.996838,704.0379,5.254949769
SEN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5263295,704.0379,0.216796496
SYC,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.05544623,2.3069162,2.403478288
SYC,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.15929006,2.3069162,6.904891474
SYC,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.017142773,2.3069162,0.743103412
SYC,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.06975663,2.9566972,2.35927541
SYC,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.20010214,2.9566972,6.767758971
SYC,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.021776006,2.9566972,0.73649767
SYC,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.08454112,3.6325226,2.327339133
SYC,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.24258612,3.6325226,6.678172353
SYC,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.026534896,3.6325226,0.730481236
SYC,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.100162625,4.3649254,2.294715621
SYC,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.28791988,4.3649254,6.596215367
SYC,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.031542562,4.3649254,0.722636909
SYC,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.10359271,4.488862,2.307772215
SYC,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.2978294,4.488862,6.63485311
SYC,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.032651886,4.488862,0.727397857
SYC,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.10720586,4.6139374,2.323522205
SYC,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.30799618,4.6139374,6.67534371
SYC,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.033874024,4.6139374,0.734167395
SYC,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.11334045,4.7865243,2.367907126
SYC,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.3275959,4.7865243,6.844129048
SYC,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.034802895,4.7865243,0.727101605
SYC,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.12000037,4.9631004,2.417850947
SYC,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.34804195,4.9631004,7.012591363
SYC,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.03585145,4.9631004,0.722359959
SYC,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.1255857,5.132031,2.447095507
SYC,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.36567548,5.132031,7.125356024
SYC,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.03678809,5.132031,0.716832965
SYC,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.12834455,5.253077,2.443226132
SYC,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,0.37316123,5.253077,7.103669525
SYC,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.037623227,5.253077,0.716213126
SLE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.82625794,56.83508,1.453781608
SLE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.615248,56.83508,4.601467967
SLE,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.43220848,56.83508,0.760460758
SLE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1566589,72.85856,1.58754016
SLE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.669932,72.85856,5.037063593
SLE,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6130121,72.85856,0.841372791
SLE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.6252725,95.789185,1.696718163
SLE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.155187,95.789185,5.381804846
SLE,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.8641034,95.789185,0.902088686
SLE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.17979,123.44779,1.765758626
SLE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.9281497,123.44779,5.612210393
SLE,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.1645277,123.44779,0.943336207
SLE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.363552,134.2174,1.760987771
SLE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.4783053,134.2174,5.571785253
SLE,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.2782364,134.2174,0.952362659
SLE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.6219738,148.52644,1.765324612
SLE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.209738,148.52644,5.527458949
SLE,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.4395499,148.52644,0.969221305
SLE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.99154,165.74493,1.804905888
SLE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.231202,165.74493,5.569523001
SLE,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.6518403,165.74493,0.996615884
SLE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.5040295,189.22247,1.851804122
SLE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.592087,189.22247,5.597689852
SLE,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.9415401,189.22247,1.026062127
SLE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.051423,214.28954,1.890630313
SLE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.994517,214.28954,5.597341335
SLE,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.260314,214.28954,1.054794368
SLE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.303883,223.9118,1.922133179
SLE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.567111,223.9118,5.612527343
SLE,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.4106193,223.9118,1.076593239
SOM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.96551305,58.112167,1.661464543
SOM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.1380587,58.112167,12.28324303
SOM,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.255248,58.112167,0.439233319
SOM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1922315,66.15491,1.802181425
SOM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.431749,66.15491,12.74546213
SOM,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.33756632,66.15491,0.510266464
SOM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4947764,77.00224,1.94121158
SOM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.141738,77.00224,13.17070516
SOM,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.4495857,77.00224,0.583860547
SOM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.8362752,89.0054,2.063105385
SOM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.063424,89.0054,13.55358664
SOM,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5812872,89.0054,0.65309206
SOM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.0151293,100.143715,2.012237413
SOM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.36929,100.143715,13.3501039
SOM,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6401161,100.143715,0.639197477
SOM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.2514014,115.46989,1.949773573
SOM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,15.186892,115.46989,13.15225294
SOM,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.71654993,115.46989,0.620551323
SOM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.5295331,131.61966,1.921850505
SOM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,17.206074,131.61966,13.07257138
SOM,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.80255723,131.61966,0.609754827
SOM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.9372277,154.41534,1.902160563
SOM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,20.099459,154.41534,13.01649111
SOM,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9270961,154.41534,0.600391192
SOM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.4742653,185.24088,1.87553919
SOM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,24.003094,185.24088,12.95777368
SOM,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0740485,185.24088,0.57981181
SOM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.2519135,235.82115,1.803024665
SOM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,30.002625,235.82115,12.72261839
SOM,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.237215,235.82115,0.524641238
ZAF,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.4050093,2134.946,0.159489247
ZAF,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,32.751472,2134.946,1.534065592
ZAF,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0573384,2134.946,0.049525299
ZAF,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.4606404,2442.344,0.182637679
ZAF,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,40.573143,2442.344,1.661237852
ZAF,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3807421,2442.344,0.056533482
ZAF,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.0622845,2889.8484,0.209778634
ZAF,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,51.870808,2889.8484,1.794931803
ZAF,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.876366,2889.8484,0.064929565
ZAF,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,8.194792,3435.8916,0.238505545
ZAF,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,66.151474,3435.8916,1.925307364
ZAF,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.5439878,3435.8916,0.074041562
ZAF,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,9.138567,3822.3706,0.239081135
ZAF,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,73.60385,3822.3706,1.92560737
ZAF,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.8238857,3822.3706,0.073877863
ZAF,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,10.552353,4333.886,0.243484785
ZAF,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,83.54327,4333.886,1.927675763
ZAF,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.2591698,4333.886,0.07520202
ZAF,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,11.683988,4653.636,0.251072237
ZAF,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,90.02963,4653.636,1.934608336
ZAF,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.615782,4653.636,0.077697998
ZAF,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,13.23478,5085.357,0.260252722
ZAF,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,98.58343,5085.357,1.938574421
ZAF,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.10658,5085.357,0.080753033
ZAF,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,15.325251,5629.401,0.272235909
ZAF,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,109.51204,5629.401,1.945358662
ZAF,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.7954464,5629.401,0.085185731
ZAF,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,18.750526,6343.2954,0.295595977
ZAF,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,125.35739,6343.2954,1.976218702
ZAF,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,6.0118294,6343.2954,0.094774546
SSD,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.8400939,28.247395,2.974057962
SSD,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.5539246,28.247395,19.66172314
SSD,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.4859372,28.247395,1.720290313
SSD,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.0149908,33.14792,3.062004494
SSD,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.3030286,33.14792,19.01485402
SSD,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5856563,33.14792,1.766796529
SSD,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.22855,39.566967,3.104989068
SSD,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.258526,39.566967,18.34491383
SSD,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.70858014,39.566967,1.790837645
SSD,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4503847,46.647995,3.109211232
SSD,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.291423,46.647995,17.77444668
SSD,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.83511543,46.647995,1.790249356
SSD,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.4904021,50.55025,2.948357525
SSD,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.948507,50.55025,17.70220127
SSD,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.84802794,50.55025,1.677593958
SSD,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.5439695,56.20838,2.746867104
SSD,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.937227,56.20838,17.67926242
SSD,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.86326754,56.20838,1.53583423
SSD,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.6889015,66.43666,2.542122828
SSD,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.981871,66.43666,16.52983609
SSD,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9243578,66.43666,1.391336952
SSD,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9890871,83.39957,2.38500882
SSD,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.828664,83.39957,15.38217044
SSD,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0496025,83.39957,1.258522676
SSD,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.8192365,114.13817,2.470020765
SSD,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,16.859554,114.13817,14.77117953
SSD,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.4083468,114.13817,1.233896426
SSD,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.7789235,193.01913,2.993964122
SSD,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,29.12264,193.01913,15.08795527
SSD,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.685683,193.01913,1.391407681
SDN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,13.175244,511.5177,2.575716148
SDN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,86.89771,511.5177,16.98821175
SDN,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5330932,511.5177,0.299714594
SDN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,15.826097,571.87537,2.767403149
SDN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,99.9582,571.87537,17.4790182
SDN,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.900527,571.87537,0.332332375
SDN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,19.926638,656.3343,3.036050074
SDN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,118.87345,656.3343,18.11172294
SDN,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.471471,656.3343,0.376556733
SDN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,25.10724,753.78064,3.330841715
SDN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,141.7654,753.78064,18.80724875
SDN,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.1853118,753.78064,0.422578086
SDN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,26.003368,805.44354,3.228453232
SDN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,148.73564,805.44354,18.46630243
SDN,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.368112,805.44354,0.418168603
SDN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,27.232807,886.2204,3.072915834
SDN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,159.65121,886.2204,18.01484258
SDN,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.623605,886.2204,0.40888305
SDN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,28.635324,948.5551,3.018836122
SDN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,168.33406,948.5551,17.74636603
SDN,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.9481854,948.5551,0.416231529
SDN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,30.760693,1046.21,2.940202541
SDN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,181.36409,1046.21,17.33534281
SDN,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.474006,1046.21,0.427639384
SDN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,33.977005,1219.0991,2.787058493
SDN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,201.79936,1219.0991,16.5531547
SDN,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.29948,1219.0991,0.434704611
SDN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,40.489105,1635.9741,2.47492335
SDN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,243.82167,1635.9741,14.90376101
SDN,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,7.176739,1635.9741,0.438682923
TZA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,3.7649293,827.02496,0.455237687
TZA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,26.873652,827.02496,3.249436631
TZA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.3005762,827.02496,0.157259607
TZA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,4.457276,957.722,0.465403948
TZA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,31.30742,957.722,3.268946521
TZA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.5443765,957.722,0.161255197
TZA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,5.408139,1149.3982,0.470519181
TZA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,37.38169,1149.3982,3.252283673
TZA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.8712262,1149.3982,0.162800516
TZA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,6.546535,1380.7416,0.4741318
TZA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,44.709797,1380.7416,3.238100235
TZA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.2497945,1380.7416,0.162941024
TZA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.1191196,1527.514,0.466059205
TZA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,49.249565,1527.514,3.224164558
TZA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.4263082,1527.514,0.158840325
TZA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,7.975864,1745.2096,0.457014676
TZA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,55.557564,1745.2096,3.183432179
TZA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,2.6892414,1745.2096,0.154092746
TZA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,9.109278,2052.9084,0.443725497
TZA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,63.481586,2052.9084,3.092275622
TZA,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.0392072,2052.9084,0.148043975
TZA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,10.901641,2556.1118,0.426493121
TZA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,76.04997,2556.1118,2.975220802
TZA,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,3.593583,2556.1118,0.140587865
TZA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,13.406423,3246.9072,0.41289825
TZA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,93.260155,3246.9072,2.872276578
TZA,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,4.4067016,3246.9072,0.135719974
TZA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,17.14556,4113.868,0.416774675
TZA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,116.11418,4113.868,2.822506216
TZA,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,5.709873,4113.868,0.138795727
TGO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.23260655,99.88265,0.232879834
TGO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,1.9804379,99.88265,1.982764674
TGO,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.053422485,99.88265,0.05348525
TGO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.28776264,121.00368,0.237813131
TGO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,2.5088198,121.00368,2.073341736
TGO,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.06537423,121.00368,0.054026646
TGO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.36661544,150.92828,0.242907055
TGO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,3.2770965,150.92828,2.171293875
TGO,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.08371294,150.92828,0.055465377
TGO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.4671792,186.04518,0.251110617
TGO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,4.2180014,186.04518,2.26719198
TGO,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.1044501,186.04518,0.056142331
TGO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.51679546,220.22585,0.234666121
TGO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,5.1733556,220.22585,2.349113694
TGO,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.11251468,220.22585,0.051090587
TGO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.5786259,262.1354,0.220735505
TGO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.301024,262.1354,2.40372876
TGO,2000,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.12246726,262.1354,0.046719085
TGO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.67986757,297.85083,0.228257739
TGO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.4003034,297.85083,2.484566989
TGO,2005,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.14272031,297.85083,0.047916707
TGO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.8215546,347.4868,0.236427571
TGO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in100,8.871555,347.4868,2.553062447
TGO,2010,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.17117728,347.4868,0.04926152
TGO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.98879063,408.16177,0.242254592
TGO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in100,10.533129,408.16177,2.580626059
TGO,2015,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.2079279,408.16177,0.050942522
TGO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.1826656,477.81577,0.247514978
TGO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in100,12.014083,477.81577,2.514375572
TGO,2020,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.26980266,477.81577,0.056465834
UGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in10,0.927378,399.70114,0.232017852
UGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in100,6.232421,399.70114,1.559270259
UGA,1975,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.5289287,399.70114,0.132331046
UGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.102037,461.97977,0.238546593
UGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in100,7.417017,461.97977,1.605485236
UGA,1980,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.6296332,461.97977,0.13629021
UGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.3658416,563.2489,0.242493434
UGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in100,9.173588,563.2489,1.628691685
UGA,1985,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.7756358,563.2489,0.137707468
UGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.7170521,695.9511,0.246720222
UGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in100,11.413606,695.9511,1.640001144
UGA,1990,FLUVIAL_PLUVIAL_DEFENDED,1in5,0.9723766,695.9511,0.139719098
UGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in10,1.9273424,808.11456,0.23849866
UGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in100,13.226197,808.11456,1.636673518
UGA,1995,FLUVIAL_PLUVIAL_DEFENDED,1in5,1.0968268,808.11456,0.135726647
UGA,2000,FLUVIAL_PLUVIAL_DEFENDED,1in10,2.265484,990.49835,0.228721633
