Agglomeration_ID,Agglomeration_Name,ISO3,Longitude,Latitude
3346.0,Gambaru,NGA,14.2033011127102,12.369547730251865
9197.0,Zuru,NGA,5.239829071292086,11.43114693147039
3979.0,Ikerre Ekiti,NGA,5.224961652823683,7.495252387163361
5656.0,Mangu,NGA,9.148085835437868,9.48362566237961
2922.0,Dutsin Ma,NGA,7.492096317783859,12.45344513591137
2046.0,Bonny,NGA,7.175144512289456,4.419691691005626
2303.0,Bwari,NGA,7.37684356326752,9.263469252839435
2641.0,Daura,NGA,8.319166814805085,13.033805616309346
1771.0,Bela,NGA,7.296915954998647,4.660287227574222
2918.0,Dutse,NGA,9.347541338314228,11.700231478283918
6684.0,Ngala,NGA,14.181587750643557,12.349228046344031
2598.0,Dandume,NGA,7.126325151879516,11.461629461030194
7083.0,Omoku,NGA,6.656978998080137,5.337766213228097
3971.0,Ika,NGA,7.536418548199914,5.016610695874726
1222.0,Ankpa,NGA,7.631524219427929,7.411417806058986
4006.0,Ila,NGA,4.904814303975242,8.016970683944372
8693.0,Mayo Bani/Uba,NGA,13.214605880850108,10.467059542985409
2977.0,Egume,NGA,7.175212861865703,7.49615112331566
3963.0,Ijebu Igbo,NGA,3.9651343413142657,6.958904223537871
4010.0,Ilaro,NGA,3.0130794257949622,6.891943563640086
3324.0,Gajram,NGA,13.209218451519188,12.486795714121627
3696.0,Gwoza,NGA,13.695789538686853,11.083008378412945
3567.0,Gombi,NGA,12.741982660475335,10.162812611226242
6807.0,Ekparakwa,NGA,7.760161011123948,4.8322332166965545
8710.0,Ugep,NGA,8.077641391100524,5.811378748836001
7035.0,Okitipupa,NGA,4.772574937417149,6.498544440837062
7087.0,Omu Aran,NGA,5.117867605634743,8.1219660187175
7461.0,Rahama,NGA,8.679151639152522,10.422206508588543
5076.0,Kuje,NGA,7.232434614901949,8.885786986639488
3621.0,Gubio,NGA,12.782224723963427,12.493749119139649
4296.0,Kafanchan,NGA,8.301935176388747,9.58459657679575
4193.0,Jega,NGA,4.377950570214464,12.231063128803939
8303.0,Takum,NGA,9.97920096253023,7.248053001387499
