ISO3,agglosName,agglosID,POP_2000,POP_2020,BU_2000,BU_2020,POP_CAGR_2000_2020,BU_CAGR_2000_2020
AGO,Chongoroi,2457,23863.26736111111,33395.461805555555,0.4281041111111111,1.0613175555555554,1.6945964624692778,4.644112126788658
AGO,Conda,2501,26969.131944444445,41372.68055555556,0.4381836666666666,0.6747337777777778,2.1626935230149247,2.1818622409322863
AGO,Cuango,2317,73088.93055555556,152598.41666666666,2.147572,2.6255777777777776,3.7492392773466943,1.009880600757107
AGO,Cuango luzamba,2512,15833.251736111111,32955.368055555555,0.6197498888888888,0.8495246666666667,3.7332064730395187,1.5893020965702664
AGO,Cubal,2513,129565.98611111112,114051.50694444444,2.050888,2.922811111111111,-0.635671679341232,1.7871466771848032
AGO,Cuchi,2514,25309.37326388889,16265.703125,0.4527044444444444,0.5269451111111111,-2.1863258442177402,0.7621744629052074
AGO,Cunhinga,10156,25460.086805555555,14375.345486111111,0.5671120000000001,0.8504503333333333,-2.8175327734989097,2.0467096174895394
AGO,Damba,2568,61900.99305555556,18091.881944444445,0.5651855555555555,0.8560951111111111,-5.965048166020748,2.097838582663747
AGO,Dombe grande,2839,19630.144097222223,22993.64236111111,0.565277,0.7997356666666666,0.7938917893866027,1.7499624197488295
AGO,Dondo,2846,84336.31944444444,39558.77430555556,1.0297222222222222,1.2136057777777778,-3.714384898843448,0.8249180079633378
AGO,Dondo (alto dondo),1095,33313.25,18496.465277777777,0.5869713333333333,0.8260186666666667,-2.8990258595842144,1.722880232772006
AGO,Dundo,2908,102611.80555555556,208349.79166666663,3.884826666666666,7.601501333333333,3.604778614571691,3.4132974907964853
AGO,Ebo,10636,13020.004340277776,29157.59375,0.3211724444444444,0.7853855555555556,4.113495472636819,4.572437603945856
AGO,Ecunha,2954,25353.328125,17446.743055555555,0.5763902222222222,0.669689,-1.8514315870181264,0.7529632435820721
AGO,Ext. pinheiro,7333,24529.206597222223,30405.152777777777,1.2244261111111112,2.234911111111112,1.0795231517478188,3.054363103088531
AGO,Gabela,3306,85603.06944444444,150152.70833333334,1.5860383333333334,2.570529777777778,2.8495016367321435,2.443745363333716
AGO,Gama (ext. sul),2344,6311.912326388889,21149.725694444445,0.6365014444444445,1.773809222222222,6.232447919788742,5.258063496759258
AGO,Ganda,3359,109375.36111111112,112644.84027777778,1.600898,3.2350073333333333,0.14737957932804413,3.5799221745027587
AGO,Golungo alto,3562,35700.833333333336,17689.222222222223,0.3321612222222222,0.4294491111111111,-3.4501687151584304,1.2926979762006185
AGO,Huambo,3835,721870.5555555555,641591.2777777778,20.33273777777778,26.232604444444444,-0.5877378978759396,1.2820020616447048
AGO,Humpata,11279,2097.7740885416665,11001.035590277776,0.5765807777777777,1.3213131111111112,8.638495518896239,4.233489989090189
