ISO3_Code,Category,Year,Cities,Pop
KEN,2.5-5 millions,2016.0,1.0,4857873.0
KEN,250k-500k,2016.0,3.0,1164522.0
KEN,50k-100k,2016.0,19.0,1369464.0
LBR,1-2.5 millions,2016.0,1.0,1542594.0
LBR,50k-100k,2016.0,7.0,448732.0
LSO,100k-250k,2016.0,1.0,241972.0
MDG,100k-250k,2016.0,6.0,909860.0
MDG,2.5-5 millions,2016.0,1.0,2815667.0
MDG,50k-100k,2016.0,5.0,304873.0
MLI,100k-250k,2016.0,5.0,909160.0
MLI,2.5-5 millions,2016.0,1.0,3063497.0
MLI,250k-500k,2016.0,1.0,290207.0
MLI,50k-100k,2016.0,6.0,400462.0
MOZ,100k-250k,2016.0,8.0,1289086.0
MOZ,2.5-5 millions,2016.0,1.0,2648493.0
MOZ,250k-500k,2016.0,4.0,1437505.0
MOZ,500k-1 million,2016.0,1.0,691270.0
MOZ,50k-100k,2016.0,19.0,1330787.0
MRT,1-2.5 millions,2016.0,1.0,1161398.0
MRT,100k-250k,2016.0,1.0,129768.0
MRT,50k-100k,2016.0,2.0,137527.0
MUS,500k-1 million,2016.0,1.0,557898.0
MWI,100k-250k,2016.0,2.0,263083.0
MWI,500k-1 million,2016.0,2.0,1524929.0
MWI,50k-100k,2016.0,2.0,117934.0
NAM,250k-500k,2016.0,1.0,332144.0
NAM,50k-100k,2016.0,1.0,62264.0
NER,1-2.5 millions,2016.0,1.0,1194527.0
NER,100k-250k,2016.0,10.0,1346450.0
NER,250k-500k,2016.0,2.0,550066.0
NER,500k-1 million,2016.0,2.0,1150203.0
NER,50k-100k,2016.0,13.0,882353.0
NGA,1-2.5 millions,2016.0,9.0,11907931.0
NGA,100k-250k,2016.0,130.0,19532344.0
NGA,2.5-5 millions,2016.0,4.0,14464126.0
NGA,250k-500k,2016.0,35.0,12033689.0
NGA,500k-1 million,2016.0,17.0,11846658.0
NGA,50k-100k,2016.0,186.0,13150350.0
NGA,>10 millions,2016.0,1.0,11275964.0
RWA,1-2.5 millions,2016.0,1.0,1047912.0
RWA,100k-250k,2016.0,1.0,127640.0
RWA,250k-500k,2016.0,1.0,274780.0
RWA,50k-100k,2016.0,1.0,71709.0
SDN,100k-250k,2016.0,34.0,5123215.0
SDN,250k-500k,2016.0,8.0,2980739.0
SDN,5-10 millions,2016.0,1.0,6003131.0
SDN,500k-1 million,2016.0,5.0,3029060.0
SDN,50k-100k,2016.0,37.0,2837221.0
SEN,100k-250k,2016.0,7.0,1252586.0
SEN,2.5-5 millions,2016.0,1.0,3272602.0
SEN,250k-500k,2016.0,3.0,1200043.0
SEN,500k-1 million,2016.0,1.0,953125.0
SEN,50k-100k,2016.0,11.0,706268.0
SLE,1-2.5 millions,2016.0,1.0,1447021.0
SLE,100k-250k,2016.0,3.0,529381.0
SLE,250k-500k,2016.0,1.0,298113.0
SLE,50k-100k,2016.0,6.0,384846.0
SOM,1-2.5 millions,2016.0,1.0,1059325.0
SOM,100k-250k,2016.0,15.0,2079465.0000000002
SOM,250k-500k,2016.0,6.0,2017116.0
SOM,50k-100k,2016.0,16.0,1233941.0
SSA,1-2.5 millions,2016.0,30.0,44669608.0
SSA,100k-250k,2016.0,527.0,79918806.0
SSA,2.5-5 millions,2016.0,19.0,66630391.0
SSA,250k-500k,2016.0,123.0,43305401.0
SSA,5-10 millions,2016.0,6.0,38584076.0
SSA,500k-1 million,2016.0,57.0,39006525.0
SSA,50k-100k,2016.0,767.0,53923557.0
SSA,>10 millions,2016.0,1.0,11275964.0
SSD,100k-250k,2016.0,10.0,1604661.0
SSD,250k-500k,2016.0,3.0,1067107.0
SSD,50k-100k,2016.0,4.0,310972.0
STP,100k-250k,2016.0,1.0,118631.0
TCD,1-2.5 millions,2016.0,1.0,1442485.0
TCD,100k-250k,2016.0,15.0,2192282.0
TCD,250k-500k,2016.0,1.0,339049.0
TCD,50k-100k,2016.0,14.0,950162.0
TGO,1-2.5 millions,2016.0,1.0,2024928.0
TGO,100k-250k,2016.0,6.0,1000175.0
TGO,50k-100k,2016.0,9.0,638186.0
TZA,100k-250k,2016.0,15.0,2221399.0
TZA,250k-500k,2016.0,3.0,991271.0
TZA,5-10 millions,2016.0,1.0,5538150.0
TZA,500k-1 million,2016.0,3.0,2033127.0
TZA,50k-100k,2016.0,10.0,768289.0
UGA,100k-250k,2016.0,9.0,1377969.0
UGA,2.5-5 millions,2016.0,1.0,3630107.0
UGA,50k-100k,2016.0,4.0,327384.0
ZAF,1-2.5 millions,2016.0,3.0,3642445.0
ZAF,100k-250k,2016.0,29.0,4440014.0
ZAF,2.5-5 millions,2016.0,2.0,6517231.0
ZAF,250k-500k,2016.0,7.0,2363677.0
ZAF,5-10 millions,2016.0,1.0,5643904.0
ZAF,500k-1 million,2016.0,2.0,1243631.0
ZAF,50k-100k,2016.0,33.0,2325286.0
ZMB,1-2.5 millions,2016.0,1.0,2493623.0
ZMB,100k-250k,2016.0,11.0,1733412.0
ZMB,250k-500k,2016.0,1.0,457228.0
ZMB,500k-1 million,2016.0,1.0,563091.0
ZMB,50k-100k,2016.0,10.0,719067.0
ZWE,1-2.5 millions,2016.0,1.0,1998268.0
ZWE,100k-250k,2016.0,3.0,406960.0
ZWE,500k-1 million,2016.0,1.0,540867.0
ZWE,50k-100k,2016.0,8.0,547468.0
AFE,1-2.5 millions,2017.0,10.0,14035520.0
AFE,100k-250k,2017.0,299.0,45067295.0
AFE,2.5-5 millions,2017.0,8.0,24812066.0
AFE,250k-500k,2017.0,70.0,24805459.0
AFE,5-10 millions,2017.0,5.0,34971540.0
AFE,500k-1 million,2017.0,30.0,19573802.0
AFE,50k-100k,2017.0,383.0,27343241.0
AFW,1-2.5 millions,2017.0,18.0,27069246.0
AFW,100k-250k,2017.0,237.0,36397607.0
AFW,2.5-5 millions,2017.0,12.0,42282324.0
AFW,250k-500k,2017.0,54.0,18709382.0
AFW,5-10 millions,2017.0,1.0,5488859.0
AFW,500k-1 million,2017.0,31.0,22253151.0
AFW,50k-100k,2017.0,368.0,25829383.0
AFW,>10 millions,2017.0,1.0,11459993.0
AGO,100k-250k,2017.0,16.0,2388377.0
AGO,250k-500k,2017.0,7.0,2651034.0
AGO,5-10 millions,2017.0,1.0,8175798.0
AGO,500k-1 million,2017.0,6.0,3944620.0
AGO,50k-100k,2017.0,19.0,1406077.0
BDI,100k-250k,2017.0,4.0,515328.0
BDI,50k-100k,2017.0,4.0,260528.00000000003
BEN,1-2.5 millions,2017.0,1.0,2017323.0
BEN,100k-250k,2017.0,4.0,594582.0
BEN,250k-500k,2017.0,1.0,291999.0
BEN,500k-1 million,2017.0,1.0,700090.0
BEN,50k-100k,2017.0,16.0,1072897.0
BFA,100k-250k,2017.0,6.0,762347.0
BFA,2.5-5 millions,2017.0,1.0,2574723.0
BFA,500k-1 million,2017.0,1.0,898484.0
BFA,50k-100k,2017.0,8.0,524845.0
BWA,100k-250k,2017.0,1.0,210364.0
BWA,50k-100k,2017.0,2.0,173850.0
CAF,500k-1 million,2017.0,1.0,967364.0
CAF,50k-100k,2017.0,3.0,182570.0
CIV,100k-250k,2017.0,12.0,1854390.0
CIV,250k-500k,2017.0,2.0,605226.0
CIV,5-10 millions,2017.0,1.0,5488859.0
CIV,500k-1 million,2017.0,1.0,631333.0
CIV,50k-100k,2017.0,20.0,1386993.0
CMR,100k-250k,2017.0,13.0,1989781.0
CMR,2.5-5 millions,2017.0,2.0,7098002.0
CMR,250k-500k,2017.0,5.0,1705251.0
CMR,500k-1 million,2017.0,1.0,607907.0
CMR,50k-100k,2017.0,19.0,1382682.0
COD,1-2.5 millions,2017.0,3.0,4779348.0
COD,100k-250k,2017.0,61.0,9458859.0
COD,2.5-5 millions,2017.0,1.0,3126840.0
COD,250k-500k,2017.0,14.0,4807161.0
COD,5-10 millions,2017.0,1.0,8957759.0
COD,500k-1 million,2017.0,7.0,4687844.0
COD,50k-100k,2017.0,72.0,4985966.0
COG,1-2.5 millions,2017.0,1.0,1250917.0
COG,100k-250k,2017.0,1.0,152578.0
COG,2.5-5 millions,2017.0,1.0,2884242.0
COM,100k-250k,2017.0,2.0,350800.0
CPV,100k-250k,2017.0,1.0,128746.00000000001
CPV,50k-100k,2017.0,1.0,71312.0
ERI,100k-250k,2017.0,2.0,379499.0
ERI,250k-500k,2017.0,2.0,586492.0
ERI,50k-100k,2017.0,3.0,224477.0
ETH,100k-250k,2017.0,54.0,7663024.0
ETH,250k-500k,2017.0,11.0,3875603.0
ETH,50k-100k,2017.0,119.0,8277407.999999999
GAB,100k-250k,2017.0,2.0,325561.0
GAB,500k-1 million,2017.0,1.0,727365.0
GAB,50k-100k,2017.0,3.0,228845.0
GHA,100k-250k,2017.0,14.0,2173065.0
GHA,2.5-5 millions,2017.0,2.0,8275755.999999999
GHA,500k-1 million,2017.0,2.0,1400137.0
GHA,50k-100k,2017.0,32.0,2281611.0
GIN,1-2.5 millions,2017.0,1.0,2398083.0
GIN,100k-250k,2017.0,7.0,1215938.0
GIN,50k-100k,2017.0,9.0,614600.0
GMB,100k-250k,2017.0,1.0,149850.0
GMB,500k-1 million,2017.0,1.0,954961.0
GMB,50k-100k,2017.0,2.0,121438.0
GNB,500k-1 million,2017.0,1.0,528821.0
GNB,50k-100k,2017.0,2.0,134656.0
GNQ,250k-500k,2017.0,1.0,457864.0
GNQ,500k-1 million,2017.0,1.0,542282.0
KEN,1-2.5 millions,2017.0,1.0,1258536.0
KEN,100k-250k,2017.0,13.0,1767217.0
KEN,250k-500k,2017.0,3.0,1201392.0
KEN,50k-100k,2017.0,16.0,1115391.0
LBR,1-2.5 millions,2017.0,1.0,1599000.0
LBR,50k-100k,2017.0,7.0,452120.0
MDG,100k-250k,2017.0,6.0,937006.0
MDG,2.5-5 millions,2017.0,1.0,2991779.0
MDG,50k-100k,2017.0,5.0,320537.0
MLI,100k-250k,2017.0,5.0,940729.0
MLI,2.5-5 millions,2017.0,1.0,3210308.0
MLI,250k-500k,2017.0,1.0,304972.0
MLI,50k-100k,2017.0,6.0,413188.0
MOZ,100k-250k,2017.0,8.0,1324488.0
MOZ,2.5-5 millions,2017.0,1.0,2718421.0
MOZ,250k-500k,2017.0,3.0,994251.0
MOZ,500k-1 million,2017.0,2.0,1222737.0
MOZ,50k-100k,2017.0,19.0,1341280.0
MRT,1-2.5 millions,2017.0,1.0,1212029.0
MRT,100k-250k,2017.0,1.0,135159.0
MRT,50k-100k,2017.0,2.0,144488.0
MUS,500k-1 million,2017.0,1.0,556903.0
MWI,100k-250k,2017.0,2.0,273808.0
MWI,500k-1 million,2017.0,2.0,1562691.0
MWI,50k-100k,2017.0,2.0,121150.0
NAM,250k-500k,2017.0,1.0,340855.0
NAM,50k-100k,2017.0,1.0,64040.00000000001
NER,1-2.5 millions,2017.0,1.0,1227424.0
NER,100k-250k,2017.0,10.0,1359347.0
NER,250k-500k,2017.0,2.0,561225.0
NER,500k-1 million,2017.0,2.0,1172618.0
NER,50k-100k,2017.0,13.0,887417.0
NGA,1-2.5 millions,2017.0,9.0,12262753.0
NGA,100k-250k,2017.0,129.0,19547782.0
NGA,2.5-5 millions,2017.0,4.0,14902766.0
NGA,250k-500k,2017.0,37.0,12903429.0
NGA,500k-1 million,2017.0,17.0,12141576.0
NGA,50k-100k,2017.0,185.0,13211463.0
NGA,>10 millions,2017.0,1.0,11459993.0
RWA,1-2.5 millions,2017.0,1.0,1116106.0
RWA,100k-250k,2017.0,1.0,129770.00000000001
RWA,250k-500k,2017.0,1.0,281477.0
RWA,50k-100k,2017.0,1.0,70415.0
SDN,100k-250k,2017.0,35.0,5265582.0
SDN,250k-500k,2017.0,8.0,3033429.0
SDN,5-10 millions,2017.0,1.0,6109010.0
SDN,500k-1 million,2017.0,5.0,3112889.0
SDN,50k-100k,2017.0,36.0,2767255.0
SEN,100k-250k,2017.0,7.0,1297505.0
SEN,2.5-5 millions,2017.0,1.0,3336527.0
SEN,250k-500k,2017.0,3.0,1229042.0
SEN,500k-1 million,2017.0,1.0,980213.0
SEN,50k-100k,2017.0,11.0,721284.0
SLE,1-2.5 millions,2017.0,1.0,1527474.0
SLE,100k-250k,2017.0,3.0,536334.0
SLE,250k-500k,2017.0,1.0,304851.0
SLE,50k-100k,2017.0,6.0,391000.0
SOM,1-2.5 millions,2017.0,1.0,1147897.0
SOM,100k-250k,2017.0,15.0,2225908.0
SOM,2.5-5 millions,2017.0,1.0,2887840.0
SOM,250k-500k,2017.0,5.0,1753873.0
SOM,50k-100k,2017.0,17.0,1319786.0
SSA,1-2.5 millions,2017.0,28.0,41104766.0
SSA,100k-250k,2017.0,536.0,81464902.0
SSA,2.5-5 millions,2017.0,20.0,67094390.0
SSA,250k-500k,2017.0,124.0,43514841.0
SSA,5-10 millions,2017.0,6.0,40460399.0
SSA,500k-1 million,2017.0,61.0,41826953.0
SSA,50k-100k,2017.0,751.0,53172624.0
SSA,>10 millions,2017.0,1.0,11459993.0
SSD,100k-250k,2017.0,10.0,1600559.0
SSD,250k-500k,2017.0,3.0,1100579.0
SSD,50k-100k,2017.0,4.0,319348.0
STP,100k-250k,2017.0,1.0,122754.0
TCD,1-2.5 millions,2017.0,1.0,1493206.0
TCD,100k-250k,2017.0,15.0,2220037.0
TCD,250k-500k,2017.0,1.0,345523.0
TCD,50k-100k,2017.0,14.0,953488.0
TGO,1-2.5 millions,2017.0,1.0,2081036.9999999998
TGO,100k-250k,2017.0,6.0,1013876.0
TGO,50k-100k,2017.0,9.0,652486.0
TZA,100k-250k,2017.0,15.0,2145608.0
TZA,250k-500k,2017.0,4.0,1278181.0
TZA,5-10 millions,2017.0,1.0,5866364.0
TZA,500k-1 million,2017.0,3.0,2109997.0
TZA,50k-100k,2017.0,9.0,696563.0
UGA,100k-250k,2017.0,9.0,1460034.0
UGA,2.5-5 millions,2017.0,1.0,3780849.0
UGA,50k-100k,2017.0,4.0,337381.0
ZAF,1-2.5 millions,2017.0,3.0,3764034.0
ZAF,100k-250k,2017.0,29.0,4549856.0
ZAF,2.5-5 millions,2017.0,2.0,6689211.0
ZAF,250k-500k,2017.0,7.0,2435106.0
ZAF,5-10 millions,2017.0,1.0,5862609.0
ZAF,500k-1 million,2017.0,2.0,1273256.0
ZAF,50k-100k,2017.0,33.0,2351248.0
ZMB,100k-250k,2017.0,11.0,1785496.0
ZMB,2.5-5 millions,2017.0,1.0,2617126.0
ZMB,250k-500k,2017.0,1.0,466026.0
ZMB,500k-1 million,2017.0,1.0,580030.0
ZMB,50k-100k,2017.0,10.0,731040.0
ZWE,1-2.5 millions,2017.0,1.0,1969599.0
ZWE,100k-250k,2017.0,4.0,512957.99999999994
ZWE,500k-1 million,2017.0,1.0,522835.00000000006
ZWE,50k-100k,2017.0,7.0,459501.0
AFE,1-2.5 millions,2018.0,11.0,15581467.0
AFE,100k-250k,2018.0,298.0,45604908.0
AFE,2.5-5 millions,2018.0,8.0,25904319.0
AFE,250k-500k,2018.0,74.0,26440734.0
AFE,5-10 millions,2018.0,7.0,47257275.0
AFE,500k-1 million,2018.0,30.0,20230522.0
AFE,50k-100k,2018.0,381.0,27525590.0
AFW,1-2.5 millions,2018.0,20.0,30017602.0
AFW,100k-250k,2018.0,236.0,36377066.0
AFW,2.5-5 millions,2018.0,12.0,43839705.0
AFW,250k-500k,2018.0,56.0,19260202.0
AFW,5-10 millions,2018.0,1.0,5680556.0
AFW,500k-1 million,2018.0,30.0,20929247.0
AFW,50k-100k,2018.0,365.0,25836040.0
AFW,>10 millions,2018.0,1.0,11644022.0
AGO,100k-250k,2018.0,13.0,1968829.0
AGO,250k-500k,2018.0,8.0,2932579.0
AGO,5-10 millions,2018.0,1.0,8709031.0
AGO,500k-1 million,2018.0,6.0,4177125.0
AGO,50k-100k,2018.0,21.0,1574623.0
BDI,1-2.5 millions,2018.0,1.0,1052875.0
BDI,100k-250k,2018.0,4.0,520797.0
BDI,50k-100k,2018.0,4.0,262488.0
BEN,1-2.5 millions,2018.0,1.0,2101388.0
BEN,100k-250k,2018.0,3.0,355510.0
BEN,250k-500k,2018.0,2.0,558959.0
BEN,500k-1 million,2018.0,1.0,715927.0
BEN,50k-100k,2018.0,16.0,1090811.0
BFA,100k-250k,2018.0,6.0,772904.0
BFA,2.5-5 millions,2018.0,1.0,2696052.0
BFA,500k-1 million,2018.0,1.0,947103.0
BFA,50k-100k,2018.0,8.0,526588.0
BWA,100k-250k,2018.0,1.0,215607.0
BWA,50k-100k,2018.0,2.0,176711.0
CAF,500k-1 million,2018.0,1.0,983396.0
CAF,50k-100k,2018.0,3.0,185702.0
CIV,100k-250k,2018.0,11.0,1655000.0
CIV,250k-500k,2018.0,3.0,872965.0
CIV,5-10 millions,2018.0,1.0,5680556.0
CIV,500k-1 million,2018.0,1.0,647581.0
CIV,50k-100k,2018.0,20.0,1414750.0
CMR,100k-250k,2018.0,13.0,1997987.0
CMR,2.5-5 millions,2018.0,2.0,7436242.0
CMR,250k-500k,2018.0,5.0,1724964.0
CMR,500k-1 million,2018.0,1.0,615645.0
CMR,50k-100k,2018.0,19.0,1392385.0
COD,1-2.5 millions,2018.0,3.0,4984300.0
COD,100k-250k,2018.0,60.0,9457710.0
COD,2.5-5 millions,2018.0,1.0,3207614.0
COD,250k-500k,2018.0,15.0,5228182.0
COD,5-10 millions,2018.0,1.0,9456354.0
COD,500k-1 million,2018.0,7.0,4849476.0
COD,50k-100k,2018.0,72.0,5075816.0
COG,1-2.5 millions,2018.0,1.0,1322140.0
COG,100k-250k,2018.0,1.0,139437.0
COG,2.5-5 millions,2018.0,1.0,3020698.0
COM,100k-250k,2018.0,2.0,358477.0
CPV,100k-250k,2018.0,1.0,129588.0
CPV,50k-100k,2018.0,1.0,71598.0
ERI,100k-250k,2018.0,2.0,383551.0
ERI,250k-500k,2018.0,2.0,570105.0
ERI,50k-100k,2018.0,3.0,232084.0
ETH,100k-250k,2018.0,59.0,8387279.0
ETH,250k-500k,2018.0,11.0,3990114.0
ETH,5-10 millions,2018.0,1.0,5375962.0
ETH,50k-100k,2018.0,114.0,7984384.0
GAB,100k-250k,2018.0,2.0,331204.0
GAB,500k-1 million,2018.0,1.0,774167.0
GAB,50k-100k,2018.0,3.0,230763.0
GHA,100k-250k,2018.0,14.0,2193972.0
GHA,2.5-5 millions,2018.0,2.0,8587736.0
GHA,500k-1 million,2018.0,2.0,1487250.0
GHA,50k-100k,2018.0,32.0,2293129.0
GIN,1-2.5 millions,2018.0,1.0,2449861.0
GIN,100k-250k,2018.0,6.0,998801.0
GIN,250k-500k,2018.0,1.0,252334.0
GIN,50k-100k,2018.0,9.0,619130.0
GMB,100k-250k,2018.0,1.0,155231.0
GMB,500k-1 million,2018.0,1.0,991956.0
GMB,50k-100k,2018.0,2.0,123176.0
GNB,500k-1 million,2018.0,1.0,545184.0
GNB,50k-100k,2018.0,2.0,137781.0
GNQ,500k-1 million,2018.0,2.0,1146113.0
KEN,1-2.5 millions,2018.0,1.0,1296968.0
KEN,100k-250k,2018.0,12.0,1599384.0
KEN,250k-500k,2018.0,4.0,1501143.0
KEN,5-10 millions,2018.0,1.0,5225147.0
KEN,50k-100k,2018.0,16.0,1136848.0
LBR,1-2.5 millions,2018.0,1.0,1655406.0
LBR,50k-100k,2018.0,7.0,455509.0
LSO,250k-500k,2018.0,1.0,259499.00000000003
MDG,100k-250k,2018.0,6.0,964153.0
MDG,2.5-5 millions,2018.0,1.0,3167891.0
MDG,50k-100k,2018.0,5.0,336200.0
MLI,100k-250k,2018.0,5.0,972298.0
MLI,2.5-5 millions,2018.0,1.0,3357119.0
MLI,250k-500k,2018.0,1.0,319737.0
MLI,50k-100k,2018.0,6.0,425915.0
MOZ,100k-250k,2018.0,8.0,1359891.0
MOZ,2.5-5 millions,2018.0,1.0,2788349.0
MOZ,250k-500k,2018.0,3.0,1045880.0000000001
MOZ,500k-1 million,2018.0,2.0,1259322.0
MOZ,50k-100k,2018.0,19.0,1351773.0
MRT,1-2.5 millions,2018.0,1.0,1262661.0
MRT,100k-250k,2018.0,1.0,140549.0
MRT,50k-100k,2018.0,2.0,151449.0
MUS,500k-1 million,2018.0,1.0,555909.0
MWI,100k-250k,2018.0,2.0,284533.0
MWI,500k-1 million,2018.0,2.0,1600453.0
MWI,50k-100k,2018.0,2.0,124365.0
NAM,250k-500k,2018.0,1.0,349565.0
NAM,50k-100k,2018.0,1.0,65816.0
NER,1-2.5 millions,2018.0,1.0,1260320.0
NER,100k-250k,2018.0,10.0,1372243.0
NER,250k-500k,2018.0,2.0,572385.0
NER,500k-1 million,2018.0,2.0,1195033.0
NER,50k-100k,2018.0,13.0,892481.0
NGA,1-2.5 millions,2018.0,11.0,14676828.0
NGA,100k-250k,2018.0,131.0,20001264.0
NGA,2.5-5 millions,2018.0,4.0,15341406.0
NGA,250k-500k,2018.0,37.0,13037231.0
NGA,500k-1 million,2018.0,16.0,10879892.0
NGA,50k-100k,2018.0,182.0,13067818.0
NGA,>10 millions,2018.0,1.0,11644022.0
RWA,1-2.5 millions,2018.0,1.0,1184301.0
RWA,100k-250k,2018.0,1.0,131900.0
RWA,250k-500k,2018.0,1.0,288173.0
RWA,50k-100k,2018.0,1.0,69122.0
SDN,100k-250k,2018.0,35.0,5330888.0
SDN,250k-500k,2018.0,8.0,3086119.0
SDN,5-10 millions,2018.0,1.0,6214889.0
SDN,500k-1 million,2018.0,5.0,3196718.0
SDN,50k-100k,2018.0,36.0,2774352.0
SEN,100k-250k,2018.0,7.0,1342423.0
SEN,2.5-5 millions,2018.0,1.0,3400452.0
SEN,250k-500k,2018.0,3.0,1258041.0
SEN,50k-100k,2018.0,11.0,736301.0
SLE,1-2.5 millions,2018.0,1.0,1607926.0
SLE,100k-250k,2018.0,3.0,543287.0
SLE,250k-500k,2018.0,1.0,311589.0
SLE,50k-100k,2018.0,6.0,397155.0
SOM,1-2.5 millions,2018.0,1.0,1236470.0
SOM,100k-250k,2018.0,13.0,2169736.0
SOM,2.5-5 millions,2018.0,1.0,3207055.0
SOM,250k-500k,2018.0,4.0,1500056.0
SOM,50k-100k,2018.0,20.0,1598820.0
SSA,1-2.5 millions,2018.0,31.0,45599069.0
SSA,100k-250k,2018.0,534.0,81981974.0
SSA,2.5-5 millions,2018.0,20.0,69744024.0
SSA,250k-500k,2018.0,130.0,45700936.0
SSA,5-10 millions,2018.0,8.0,52937831.0
SSA,500k-1 million,2018.0,60.0,41159769.0
SSA,50k-100k,2018.0,746.0,53361630.0
SSA,>10 millions,2018.0,1.0,11644022.0
SSD,100k-250k,2018.0,10.0,1618974.0
SSD,250k-500k,2018.0,3.0,1134050.0
SSD,50k-100k,2018.0,4.0,305206.0
STP,100k-250k,2018.0,1.0,126877.0
TCD,1-2.5 millions,2018.0,1.0,1543927.0
TCD,100k-250k,2018.0,15.0,2247792.0
TCD,250k-500k,2018.0,1.0,351997.0
TCD,50k-100k,2018.0,14.0,956814.0
TGO,1-2.5 millions,2018.0,1.0,2137145.0
TGO,100k-250k,2018.0,6.0,1027576.0
TGO,50k-100k,2018.0,9.0,666785.0
TZA,100k-250k,2018.0,16.0,2318280.0
TZA,250k-500k,2018.0,4.0,1320105.0
TZA,5-10 millions,2018.0,1.0,6194577.0
TZA,500k-1 million,2018.0,3.0,2186867.0
TZA,50k-100k,2018.0,8.0,621361.0
UGA,100k-250k,2018.0,9.0,1542099.0
UGA,2.5-5 millions,2018.0,1.0,3931590.0
UGA,50k-100k,2018.0,4.0,347378.0
ZAF,1-2.5 millions,2018.0,3.0,3885623.0
ZAF,100k-250k,2018.0,30.0,4761791.0
ZAF,2.5-5 millions,2018.0,2.0,6861191.0
ZAF,250k-500k,2018.0,7.0,2506535.0
ZAF,5-10 millions,2018.0,1.0,6081315.0
ZAF,500k-1 million,2018.0,2.0,1302881.0
ZAF,50k-100k,2018.0,32.0,2275118.0
ZMB,100k-250k,2018.0,10.0,1583774.0
ZMB,2.5-5 millions,2018.0,1.0,2740629.0
ZMB,250k-500k,2018.0,2.0,728629.0
ZMB,500k-1 million,2018.0,1.0,596968.0
ZMB,50k-100k,2018.0,10.0,743013.0
ZWE,1-2.5 millions,2018.0,1.0,1940930.0
ZWE,100k-250k,2018.0,4.0,520378.00000000006
ZWE,500k-1 million,2018.0,1.0,504803.0
ZWE,50k-100k,2018.0,7.0,470112.0
AFE,1-2.5 millions,2019.0,11.0,16118454.0
AFE,100k-250k,2019.0,310.0,47741029.0
AFE,2.5-5 millions,2019.0,8.0,26996568.0
AFE,250k-500k,2019.0,71.0,25293286.0
AFE,5-10 millions,2019.0,7.0,49391817.0
AFE,500k-1 million,2019.0,33.0,22475887.0
AFE,50k-100k,2019.0,368.0,26543256.0
AFW,1-2.5 millions,2019.0,21.0,30539931.0
AFW,100k-250k,2019.0,239.0,36745504.0
AFW,2.5-5 millions,2019.0,11.0,40311864.0
AFW,250k-500k,2019.0,58.0,19769072.0
AFW,5-10 millions,2019.0,2.0,10957475.0
AFW,500k-1 million,2019.0,31.0,21613846.0
AFW,50k-100k,2019.0,358.0,25426154.0
AFW,>10 millions,2019.0,1.0,11828051.0
AGO,100k-250k,2019.0,13.0,2002013.0
AGO,250k-500k,2019.0,6.0,1929819.0
AGO,5-10 millions,2019.0,1.0,9242263.0
AGO,500k-1 million,2019.0,8.0,5446946.0
AGO,50k-100k,2019.0,21.0,1537424.0
BDI,1-2.5 millions,2019.0,1.0,1096794.0
BDI,100k-250k,2019.0,4.0,526266.0
BDI,50k-100k,2019.0,4.0,264449.0
BEN,1-2.5 millions,2019.0,1.0,2185453.0
BEN,100k-250k,2019.0,3.0,364174.0
BEN,250k-500k,2019.0,2.0,578182.0
BEN,500k-1 million,2019.0,1.0,731764.0
BEN,50k-100k,2019.0,16.0,1108724.0
BFA,100k-250k,2019.0,6.0,783462.0
BFA,2.5-5 millions,2019.0,1.0,2817381.0
BFA,500k-1 million,2019.0,1.0,995722.0
BFA,50k-100k,2019.0,8.0,528331.0
BWA,100k-250k,2019.0,1.0,220850.0
BWA,50k-100k,2019.0,2.0,179572.0
CAF,500k-1 million,2019.0,1.0,999427.0
CAF,50k-100k,2019.0,3.0,188833.0
CIV,100k-250k,2019.0,11.0,1701286.0
CIV,250k-500k,2019.0,3.0,895027.0
CIV,5-10 millions,2019.0,1.0,5872253.0
CIV,500k-1 million,2019.0,1.0,663830.0
CIV,50k-100k,2019.0,20.0,1442506.0
CMR,100k-250k,2019.0,13.0,2006194.0
CMR,2.5-5 millions,2019.0,2.0,7774482.0
CMR,250k-500k,2019.0,5.0,1744677.0
CMR,500k-1 million,2019.0,1.0,623383.0
CMR,50k-100k,2019.0,19.0,1402088.0
COD,1-2.5 millions,2019.0,3.0,5189252.0
COD,100k-250k,2019.0,61.0,9817291.0
COD,2.5-5 millions,2019.0,1.0,3288387.0
COD,250k-500k,2019.0,14.0,4877244.0
COD,5-10 millions,2019.0,1.0,9954950.0
COD,500k-1 million,2019.0,8.0,5533984.0
COD,50k-100k,2019.0,71.0,5054019.0
COG,1-2.5 millions,2019.0,1.0,1393363.0
COG,100k-250k,2019.0,1.0,126296.0
COG,2.5-5 millions,2019.0,1.0,3157154.0
COM,100k-250k,2019.0,2.0,366153.0
CPV,100k-250k,2019.0,1.0,130429.0
CPV,50k-100k,2019.0,1.0,71884.0
ERI,100k-250k,2019.0,3.0,626698.0
ERI,250k-500k,2019.0,1.0,314624.0
ERI,50k-100k,2019.0,3.0,239691.0
ETH,100k-250k,2019.0,64.0,9122824.0
ETH,250k-500k,2019.0,10.0,3589403.0
ETH,5-10 millions,2019.0,1.0,5642240.0
ETH,500k-1 million,2019.0,1.0,515222.99999999994
ETH,50k-100k,2019.0,109.0,7680069.0
GAB,100k-250k,2019.0,2.0,336847.0
GAB,500k-1 million,2019.0,1.0,820969.0
