 ISO3_Code , Category , Year , Pop , Pop_Rel 
 MDG , Rural ," 1,976 "," 6,626,658 ", 1 
 MDG , Urban ," 1,976 "," 1,350,172 ", 0 
 MLI , Rural ," 1,976 "," 6,067,182 ", 1 
 MLI , Urban ," 1,976 "," 893,796 ", 0 
 MOZ , Rural ," 1,976 "," 8,817,058 ", 1 
 MOZ , Urban ," 1,976 "," 1,050,151 ", 0 
 MRT , Rural ," 1,976 "," 1,025,065 ", 1 
 MRT , Urban ," 1,976 "," 290,271 ", 0 
 MUS , Rural ," 1,976 "," 509,508 ", 1 
 MUS , Urban ," 1,976 "," 390,344 ", 0 
 MWI , Rural ," 1,976 "," 5,001,697 ", 1 
 MWI , Urban ," 1,976 "," 441,687 ", 0 
 NAM , Rural ," 1,976 "," 676,567 ", 1 
 NAM , Urban ," 1,976 "," 229,999 ", 0 
 NER , Rural ," 1,976 "," 4,785,525 ", 1 
 NER , Urban ," 1,976 "," 679,437 ", 0 
 NGA , Rural ," 1,976 "," 49,319,640 ", 1 
 NGA , Urban ," 1,976 "," 15,938,369 ", 0 
 RWA , Rural ," 1,976 "," 4,537,817 ", 1 
 RWA , Urban ," 1,976 "," 208,137 ", 0 
 SDN , Rural ," 1,976 "," 11,775,691 ", 1 
 SDN , Urban ," 1,976 "," 2,794,025 ", 0 
 SEN , Rural ," 1,976 "," 3,484,196 ", 1 
 SEN , Urban ," 1,976 "," 1,824,368 ", 0 
 SLE , Rural ," 1,976 "," 2,171,029 ", 1 
 SLE , Urban ," 1,976 "," 857,791 ", 0 
 SOM , Rural ," 1,976 "," 3,237,499 ", 1 
 SOM , Urban ," 1,976 "," 1,128,313 ", 0 
 SSA , Rural ," 1,976 "," 272,611,909 ", 1 
 SSA , Urban ," 1,976 "," 74,523,919 ", 0 
 SSD , Rural ," 1,976 "," 3,588,774 ", 1 
 SSD , Urban ," 1,976 "," 333,136 ", 0 
 STP , Rural ," 1,976 "," 60,420 ", 1 
 STP , Urban ," 1,976 "," 28,502 ", 0 
 SWZ , Rural ," 1,976 "," 444,269 ", 1 
 SWZ , Urban ," 1,976 "," 79,061 ", 0 
 SYC , Rural ," 1,976 "," 32,057 ", 1 
 SYC , Urban ," 1,976 "," 30,686 ", 0 
 TCD , Rural ," 1,976 "," 3,535,915 ", 1 
 TCD , Urban ," 1,976 "," 715,382 ", 0 
 TGO , Rural ," 1,976 "," 2,016,927 ", 1 
 TGO , Urban ," 1,976 "," 620,869 ", 0 
 TZA , Rural ," 1,976 "," 14,706,769 ", 1 
 TZA , Urban ," 1,976 "," 2,029,442 ", 0 
 UGA , Rural ," 1,976 "," 11,259,527 ", 1 
 UGA , Urban ," 1,976 "," 777,767 ", 0 
 ZAF , Rural ," 1,976 "," 13,694,224 ", 1 
 ZAF , Urban ," 1,976 "," 12,701,226 ", 0 
 ZMB , Rural ," 1,976 "," 3,201,294 ", 1 
 ZMB , Urban ," 1,976 "," 1,942,548 ", 0 
 ZWE , Rural ," 1,976 "," 5,010,423 ", 1 
 ZWE , Urban ," 1,976 "," 1,276,682 ", 0 
 AFE , Rural ," 1,977 "," 168,885,035 ", 1 
 AFE , Urban ," 1,977 "," 41,788,894 ", 0 
 AFW , Rural ," 1,977 "," 109,664,040 ", 1 
 AFW , Urban ," 1,977 "," 36,594,536 ", 0 
 AGO , Rural ," 1,977 "," 5,818,004 ", 1 
 AGO , Urban ," 1,977 "," 1,499,826 ", 0 
 BDI , Rural ," 1,977 "," 3,829,418 ", 1 
 BDI , Urban ," 1,977 "," 154,164 ", 0 
 BEN , Rural ," 1,977 "," 2,724,976 ", 1 
 BEN , Urban ," 1,977 "," 898,226 ", 0 
 BFA , Rural ," 1,977 "," 5,988,593 ", 1 
 BFA , Urban ," 1,977 "," 440,141 ", 0 
 BWA , Rural ," 1,977 "," 695,228 ", 1 
 BWA , Urban ," 1,977 "," 104,346 ", 0 
 CAF , Rural ," 1,977 "," 1,538,609 ", 1 
 CAF , Urban ," 1,977 "," 834,321 ", 0 
 CIV , Rural ," 1,977 "," 4,736,293 ", 1 
 CIV , Urban ," 1,977 "," 2,585,657 ", 0 
 CMR , Rural ," 1,977 "," 5,502,777 ", 1 
 CMR , Urban ," 1,977 "," 2,293,724 ", 0 
 COD , Rural ," 1,977 "," 17,945,296 ", 1 
 COD , Urban ," 1,977 "," 6,283,765 ", 0 
 COG , Rural ," 1,977 "," 983,236 ", 1 
 COG , Urban ," 1,977 "," 724,332 ", 0 
 COM , Rural ," 1,977 "," 239,582 ", 1 
 COM , Urban ," 1,977 "," 67,997 ", 0 
 CPV , Rural ," 1,977 "," 243,938 ", 1 
 CPV , Urban ," 1,977 "," 68,896 ", 0 
 ERI , Rural ," 1,977 "," 1,276,699 ", 1 
 ERI , Urban ," 1,977 "," 205,866 ", 0 
 ETH , Rural ," 1,977 "," 29,919,209 ", 1 
 ETH , Urban ," 1,977 "," 3,248,063 ", 0 
 GAB , Rural ," 1,977 "," 355,546 ", 1 
 GAB , Urban ," 1,977 "," 338,438 ", 0 
 GHA , Rural ," 1,977 "," 7,585,526 ", 1 
 GHA , Urban ," 1,977 "," 3,326,345 ", 0 
 GIN , Rural ," 1,977 "," 3,706,979 ", 1 
 GIN , Urban ," 1,977 "," 1,094,149 ", 0 
 GMB , Rural ," 1,977 "," 503,443 ", 1 
 GMB , Urban ," 1,977 "," 142,327 ", 0 
 GNB , Rural ," 1,977 "," 622,295 ", 1 
 GNB , Urban ," 1,977 "," 119,495 ", 0 
 GNQ , Rural ," 1,977 "," 204,164 ", 1 
 GNQ , Urban ," 1,977 "," 72,615 ", 0 
 KEN , Rural ," 1,977 "," 12,337,264 ", 1 
 KEN , Urban ," 1,977 "," 2,091,555 ", 0 
 LBR , Rural ," 1,977 "," 1,190,192 ", 1 
 LBR , Urban ," 1,977 "," 575,827 ", 0 
 LSO , Rural ," 1,977 "," 1,145,328 ", 1 
 LSO , Urban ," 1,977 "," 144,639 ", 0 
 MDG , Rural ," 1,977 "," 6,797,304 ", 1 
 MDG , Urban ," 1,977 "," 1,424,936 ", 0 
 MLI , Rural ," 1,977 "," 6,158,840 ", 1 
 MLI , Urban ," 1,977 "," 932,138 ", 0 
 MOZ , Rural ," 1,977 "," 9,074,226 ", 1 
 MOZ , Urban ," 1,977 "," 1,150,749 ", 0 
 MRT , Rural ," 1,977 "," 1,037,152 ", 1 
 MRT , Urban ," 1,977 "," 316,616 ", 0 
 MUS , Rural ," 1,977 "," 519,345 ", 1 
 MUS , Urban ," 1,977 "," 392,802 ", 0 
 MWI , Rural ," 1,977 "," 5,142,103 ", 1 
 MWI , Urban ," 1,977 "," 472,880 ", 0 
 NAM , Rural ," 1,977 "," 694,297 ", 1 
 NAM , Urban ," 1,977 "," 236,807 ", 0 
 NER , Rural ," 1,977 "," 4,899,795 ", 1 
 NER , Urban ," 1,977 "," 719,921 ", 0 
 NGA , Rural ," 1,977 "," 50,318,320 ", 1 
 NGA , Urban ," 1,977 "," 16,916,270 ", 0 
 RWA , Rural ," 1,977 "," 4,665,712 ", 1 
 RWA , Urban ," 1,977 "," 222,528 ", 0 
 SDN , Rural ," 1,977 "," 12,170,624 ", 1 
 SDN , Urban ," 1,977 "," 2,915,990 ", 0 
 SEN , Rural ," 1,977 "," 3,547,705 ", 1 
 SEN , Urban ," 1,977 "," 1,891,844 ", 0 
 SLE , Rural ," 1,977 "," 2,196,035 ", 1 
 SLE , Urban ," 1,977 "," 889,319 ", 0 
 SOM , Rural ," 1,977 "," 3,312,545 ", 1 
 SOM , Urban ," 1,977 "," 1,171,505 ", 0 
 SSA , Rural ," 1,977 "," 278,549,074 ", 1 
 SSA , Urban ," 1,977 "," 78,383,431 ", 0 
 SSD , Rural ," 1,977 "," 3,682,288 ", 1 
 SSD , Urban ," 1,977 "," 341,744 ", 0 
 STP , Rural ," 1,977 "," 61,794 ", 1 
 STP , Urban ," 1,977 "," 29,507 ", 0 
 SWZ , Rural ," 1,977 "," 454,284 ", 1 
 SWZ , Urban ," 1,977 "," 86,064 ", 0 
 SYC , Rural ," 1,977 "," 32,430 ", 1 
 SYC , Urban ," 1,977 "," 31,674 ", 0 
 TCD , Rural ," 1,977 "," 3,561,324 ", 1 
 TCD , Urban ," 1,977 "," 770,343 ", 0 
 TGO , Rural ," 1,977 "," 2,058,300 ", 1 
 TGO , Urban ," 1,977 "," 643,594 ", 0 
 TZA , Rural ," 1,977 "," 15,099,260 ", 1 
 TZA , Urban ," 1,977 "," 2,253,669 ", 0 
 UGA , Rural ," 1,977 "," 11,554,766 ", 1 
 UGA , Urban ," 1,977 "," 804,903 ", 0 
 ZAF , Rural ," 1,977 "," 14,054,318 ", 1 
 ZAF , Urban ," 1,977 "," 13,064,634 ", 0 
 ZMB , Rural ," 1,977 "," 3,255,225 ", 1 
 ZMB , Urban ," 1,977 "," 2,047,255 ", 0 
 ZWE , Rural ," 1,977 "," 5,108,483 ", 1 
 ZWE , Urban ," 1,977 "," 1,341,029 ", 0 
 AFE , Rural ," 1,978 "," 173,290,901 ", 1 
 AFE , Urban ," 1,978 "," 43,777,997 ", 0 
 AFW , Rural ," 1,978 "," 111,748,515 ", 1 
 AFW , Urban ," 1,978 "," 38,654,101 ", 0 
 AGO , Rural ," 1,978 "," 5,936,055 ", 1 
 AGO , Urban ," 1,978 "," 1,640,679 ", 0 
 BDI , Rural ," 1,978 "," 3,935,325 ", 1 
 BDI , Urban ," 1,978 "," 165,013 ", 0 
 BEN , Rural ," 1,978 "," 2,763,620 ", 1 
 BEN , Urban ," 1,978 "," 954,685 ", 0 
 BFA , Rural ," 1,978 "," 6,111,093 ", 1 
 BFA , Urban ," 1,978 "," 479,891 ", 0 
 BWA , Rural ," 1,978 "," 733,882 ", 1 
 BWA , Urban ," 1,978 "," 115,357 ", 0 
 CAF , Rural ," 1,978 "," 1,547,996 ", 1 
 CAF , Urban ," 1,978 "," 849,965 ", 0 
 CIV , Rural ," 1,978 "," 4,835,591 ", 1 
 CIV , Urban ," 1,978 "," 2,767,539 ", 0 
 CMR , Rural ," 1,978 "," 5,573,477 ", 1 
 CMR , Urban ," 1,978 "," 2,438,444 ", 0 
 COD , Rural ," 1,978 "," 18,436,150 ", 1 
 COD , Urban ," 1,978 "," 6,556,539 ", 0 
 COG , Rural ," 1,978 "," 982,575 ", 1 
 COG , Urban ," 1,978 "," 765,514 ", 0 
 COM , Rural ," 1,978 "," 246,354 ", 1 
 COM , Urban ," 1,978 "," 71,334 ", 0 
 CPV , Rural ," 1,978 "," 245,346 ", 1 
 CPV , Urban ," 1,978 "," 70,801 ", 0 
 ERI , Rural ," 1,978 "," 1,308,634 ", 1 
 ERI , Urban ," 1,978 "," 213,744 ", 0 
 ETH , Rural ," 1,978 "," 30,366,806 ", 1 
 ETH , Urban ," 1,978 "," 3,367,786 ", 0 
 GAB , Rural ," 1,978 "," 347,945 ", 0 
 GAB , Urban ," 1,978 "," 363,299 ", 1 
 GHA , Rural ," 1,978 "," 7,800,453 ", 1 
 GHA , Urban ," 1,978 "," 3,447,997 ", 0 
 GIN , Rural ," 1,978 "," 3,732,004 ", 1 
 GIN , Urban ," 1,978 "," 1,145,850 ", 0 
 GMB , Rural ," 1,978 "," 508,274 ", 1 
 GMB , Urban ," 1,978 "," 158,829 ", 0 
 GNB , Rural ," 1,978 "," 662,103 ", 1 
 GNB , Urban ," 1,978 "," 129,591 ", 0 
 GNQ , Rural ," 1,978 "," 203,959 ", 1 
 GNQ , Urban ," 1,978 "," 72,572 ", 0 
 KEN , Rural ," 1,978 "," 12,686,850 ", 1 
 KEN , Urban ," 1,978 "," 2,247,276 ", 0 
 LBR , Rural ," 1,978 "," 1,205,384 ", 1 
 LBR , Urban ," 1,978 "," 612,863 ", 0 
 LSO , Rural ," 1,978 "," 1,178,275 ", 1 
 LSO , Urban ," 1,978 "," 148,965 ", 0 
 MDG , Rural ," 1,978 "," 6,973,559 ", 1 
 MDG , Urban ," 1,978 "," 1,502,305 ", 0 
 MLI , Rural ," 1,978 "," 6,257,388 ", 1 
 MLI , Urban ," 1,978 "," 972,264 ", 0 
 MOZ , Rural ," 1,978 "," 9,357,450 ", 1 
 MOZ , Urban ," 1,978 "," 1,260,800 ", 0 
 MRT , Rural ," 1,978 "," 1,045,549 ", 1 
 MRT , Urban ," 1,978 "," 347,164 ", 0 
 MUS , Rural ," 1,978 "," 529,838 ", 1 
 MUS , Urban ," 1,978 "," 395,439 ", 0 
 MWI , Rural ," 1,978 "," 5,305,659 ", 1 
 MWI , Urban ," 1,978 "," 504,473 ", 0 
 NAM , Rural ," 1,978 "," 705,746 ", 1 
 NAM , Urban ," 1,978 "," 241,523 ", 0 
 NER , Rural ," 1,978 "," 5,024,010 ", 1 
 NER , Urban ," 1,978 "," 758,922 ", 0 
 NGA , Rural ," 1,978 "," 51,367,829 ", 1 
 NGA , Urban ," 1,978 "," 17,958,703 ", 0 
 RWA , Rural ," 1,978 "," 4,799,915 ", 1 
 RWA , Urban ," 1,978 "," 235,255 ", 0 
 SDN , Rural ," 1,978 "," 12,638,160 ", 1 
 SDN , Urban ," 1,978 "," 3,056,842 ", 0 
 SEN , Rural ," 1,978 "," 3,609,016 ", 1 
 SEN , Urban ," 1,978 "," 1,959,080 ", 0 
 SLE , Rural ," 1,978 "," 2,223,655 ", 1 
 SLE , Urban ," 1,978 "," 921,862 ", 0 
 SOM , Rural ," 1,978 "," 3,544,547 ", 1 
 SOM , Urban ," 1,978 "," 1,270,345 ", 0 
 SSA , Rural ," 1,978 "," 285,039,416 ", 1 
 SSA , Urban ," 1,978 "," 82,432,098 ", 0 
 SSD , Rural ," 1,978 "," 3,777,159 ", 1 
 SSD , Urban ," 1,978 "," 350,497 ", 0 
 STP , Rural ," 1,978 "," 63,209 ", 1 
 STP , Urban ," 1,978 "," 30,585 ", 0 
 SWZ , Rural ," 1,978 "," 464,414 ", 1 
 SWZ , Urban ," 1,978 "," 94,032 ", 0 
 SYC , Rural ," 1,978 "," 32,878 ", 1 
 SYC , Urban ," 1,978 "," 32,109 ", 0 
 TCD , Rural ," 1,978 "," 3,600,340 ", 1 
 TCD , Urban ," 1,978 "," 811,026 ", 0 
 TGO , Rural ," 1,978 "," 2,100,908 ", 1 
 TGO , Urban ," 1,978 "," 667,240 ", 0 
 TZA , Rural ," 1,978 "," 15,517,055 ", 1 
 TZA , Urban ," 1,978 "," 2,459,511 ", 0 
 UGA , Rural ," 1,978 "," 11,857,715 ", 1 
 UGA , Urban ," 1,978 "," 834,398 ", 0 
 ZAF , Rural ," 1,978 "," 14,425,537 ", 1 
 ZAF , Urban ," 1,978 "," 13,443,970 ", 0 
 ZMB , Rural ," 1,978 "," 3,319,276 ", 1 
 ZMB , Urban ," 1,978 "," 2,146,098 ", 0 
 ZWE , Rural ," 1,978 "," 5,150,454 ", 1 
 ZWE , Urban ," 1,978 "," 1,393,121 ", 0 
 AFE , Rural ," 1,979 "," 178,059,089 ", 1 
 AFE , Urban ," 1,979 "," 45,907,446 ", 0 
 AFW , Rural ," 1,979 "," 113,957,054 ", 1 
 AFW , Urban ," 1,979 "," 40,764,656 ", 0 
 AGO , Rural ," 1,979 "," 6,052,739 ", 1 
 AGO , Urban ," 1,979 "," 1,794,468 ", 0 
 BDI , Rural ," 1,979 "," 4,027,771 ", 1 
 BDI , Urban ," 1,979 "," 175,759 ", 0 
 BEN , Rural ," 1,979 "," 2,806,618 ", 1 
 BEN , Urban ," 1,979 "," 1,011,910 ", 0 
 BFA , Rural ," 1,979 "," 6,235,358 ", 1 
 BFA , Urban ," 1,979 "," 528,544 ", 0 
 BWA , Rural ," 1,979 "," 773,667 ", 1 
 BWA , Urban ," 1,979 "," 128,075 ", 0 
 CAF , Rural ," 1,979 "," 1,558,490 ", 1 
 CAF , Urban ," 1,979 "," 865,304 ", 0 
 CIV , Rural ," 1,979 "," 4,989,358 ", 1 
 CIV , Urban ," 1,979 "," 2,912,910 ", 0 
 CMR , Rural ," 1,979 "," 5,651,649 ", 1 
 CMR , Urban ," 1,979 "," 2,587,993 ", 0 
 COD , Rural ," 1,979 "," 19,017,072 ", 1 
 COD , Urban ," 1,979 "," 6,869,710 ", 0 
 COG , Rural ," 1,979 "," 979,003 ", 1 
 COG , Urban ," 1,979 "," 809,521 ", 0 
 COM , Rural ," 1,979 "," 252,981 ", 1 
 COM , Urban ," 1,979 "," 74,810 ", 0 
 CPV , Rural ," 1,979 "," 246,444 ", 1 
 CPV , Urban ," 1,979 "," 73,036 ", 0 
 ERI , Rural ," 1,979 "," 1,341,336 ", 1 
 ERI , Urban ," 1,979 "," 221,996 ", 0 
 ETH , Rural ," 1,979 "," 30,754,159 ", 1 
 ETH , Urban ," 1,979 "," 3,484,493 ", 0 
 GAB , Rural ," 1,979 "," 340,989 ", 0 
 GAB , Urban ," 1,979 "," 388,385 ", 1 
 GHA , Rural ," 1,979 "," 8,021,605 ", 1 
 GHA , Urban ," 1,979 "," 3,575,651 ", 0 
 GIN , Rural ," 1,979 "," 3,762,010 ", 1 
 GIN , Urban ," 1,979 "," 1,197,272 ", 0 
 GMB , Rural ," 1,979 "," 513,496 ", 1 
 GMB , Urban ," 1,979 "," 176,285 ", 0 
 GNB , Rural ," 1,979 "," 683,085 ", 1 
 GNB , Urban ," 1,979 "," 136,782 ", 0 
 GNQ , Rural ," 1,979 "," 206,375 ", 1 
 GNQ , Urban ," 1,979 "," 73,471 ", 0 
 KEN , Rural ," 1,979 "," 13,066,672 ", 1 
 KEN , Urban ," 1,979 "," 2,393,994 ", 0 
 LBR , Rural ," 1,979 "," 1,221,111 ", 1 
 LBR , Urban ," 1,979 "," 651,602 ", 0 
 LSO , Rural ," 1,979 "," 1,212,726 ", 1 
 LSO , Urban ," 1,979 "," 153,443 ", 0 
 MDG , Rural ," 1,979 "," 7,155,249 ", 1 
 MDG , Urban ," 1,979 "," 1,582,331 ", 0 
 MLI , Rural ," 1,979 "," 6,361,152 ", 1 
 MLI , Urban ," 1,979 "," 1,014,114 ", 0 
 MOZ , Rural ," 1,979 "," 9,650,253 ", 1 
 MOZ , Urban ," 1,979 "," 1,378,557 ", 0 
 MRT , Rural ," 1,979 "," 1,049,907 ", 1 
 MRT , Urban ," 1,979 "," 382,851 ", 0 
 MUS , Rural ," 1,979 "," 540,880 ", 1 
 MUS , Urban ," 1,979 "," 398,507 ", 0 
 MWI , Rural ," 1,979 "," 5,491,152 ", 1 
 MWI , Urban ," 1,979 "," 537,597 ", 0 
 NAM , Rural ," 1,979 "," 716,696 ", 1 
 NAM , Urban ," 1,979 "," 246,129 ", 0 
 NER , Rural ," 1,979 "," 5,156,611 ", 1 
 NER , Urban ," 1,979 "," 798,945 ", 0 
 NGA , Rural ," 1,979 "," 52,439,527 ", 1 
 NGA , Urban ," 1,979 "," 19,058,715 ", 0 
 RWA , Rural ," 1,979 "," 4,942,911 ", 1 
 RWA , Urban ," 1,979 "," 246,629 ", 0 
 SDN , Rural ," 1,979 "," 13,143,943 ", 1 
 SDN , Urban ," 1,979 "," 3,211,409 ", 0 
 SEN , Rural ," 1,979 "," 3,673,864 ", 1 
 SEN , Urban ," 1,979 "," 2,029,030 ", 0 
 SLE , Rural ," 1,979 "," 2,252,615 ", 1 
 SLE , Urban ," 1,979 "," 954,884 ", 0 
 SOM , Rural ," 1,979 "," 3,998,425 ", 1 
 SOM , Urban ," 1,979 "," 1,450,691 ", 0 
 SSA , Rural ," 1,979 "," 292,016,143 ", 1 
 SSA , Urban ," 1,979 "," 86,672,102 ", 0 
 SSD , Rural ," 1,979 "," 3,873,228 ", 1 
 SSD , Urban ," 1,979 "," 359,377 ", 0 
 STP , Rural ," 1,979 "," 64,544 ", 1 
 STP , Urban ," 1,979 "," 31,708 ", 0 
 SWZ , Rural ," 1,979 "," 474,427 ", 1 
 SWZ , Urban ," 1,979 "," 102,772 ", 0 
 SYC , Rural ," 1,979 "," 33,193 ", 1 
 SYC , Urban ," 1,979 "," 32,410 ", 0 
 TCD , Rural ," 1,979 "," 3,660,821 ", 1 
 TCD , Urban ," 1,979 "," 844,563 ", 0 
 TGO , Rural ," 1,979 "," 2,146,966 ", 1 
 TGO , Urban ," 1,979 "," 692,888 ", 0 
 TZA , Rural ," 1,979 "," 15,943,492 ", 1 
 TZA , Urban ," 1,979 "," 2,648,546 ", 0 
 UGA , Rural ," 1,979 "," 12,137,447 ", 1 
 UGA , Urban ," 1,979 "," 864,715 ", 0 
 ZAF , Rural ," 1,979 "," 14,800,153 ", 1 
 ZAF , Urban ," 1,979 "," 13,834,009 ", 0 
 ZMB , Rural ," 1,979 "," 3,395,691 ", 1 
 ZMB , Urban ," 1,979 "," 2,236,037 ", 0 
 ZWE , Rural ," 1,979 "," 5,198,286 ", 1 
 ZWE , Urban ," 1,979 "," 1,449,270 ", 0 
 AFE , Rural ," 1,980 "," 182,682,545 ", 1 
 AFE , Urban ," 1,980 "," 48,101,360 ", 0 
 AFW , Rural ," 1,980 "," 116,199,802 ", 1 
 AFW , Urban ," 1,980 "," 42,966,715 ", 0 
 AGO , Rural ," 1,980 "," 6,171,252 ", 1 
 AGO , Urban ," 1,980 "," 1,962,620 ", 0 
 BDI , Rural ," 1,980 "," 4,193,302 ", 1 
 BDI , Urban ," 1,980 "," 190,404 ", 0 
 BEN , Rural ," 1,980 "," 2,853,578 ", 1 
 BEN , Urban ," 1,980 "," 1,071,673 ", 0 
 BFA , Rural ," 1,980 "," 6,363,094 ", 1 
 BFA , Urban ," 1,980 "," 584,806 ", 0 
 BWA , Rural ," 1,980 "," 797,424 ", 1 
 BWA , Urban ," 1,980 "," 140,061 ", 0 
 CAF , Rural ," 1,980 "," 1,570,116 ", 1 
 CAF , Urban ," 1,980 "," 880,419 ", 0 
 CIV , Rural ," 1,980 "," 5,164,043 ", 1 
 CIV , Urban ," 1,980 "," 3,056,671 ", 0 
 CMR , Rural ," 1,980 "," 5,759,050 ", 1 
 CMR , Urban ," 1,980 "," 2,753,169 ", 0 
 COD , Rural ," 1,980 "," 19,540,463 ", 1 
 COD , Urban ," 1,980 "," 7,170,635 ", 0 
 COG , Rural ," 1,980 "," 973,728 ", 1 
 COG , Urban ," 1,980 "," 855,257 ", 0 
 COM , Rural ," 1,980 "," 259,313 ", 1 
 COM , Urban ," 1,980 "," 78,408 ", 0 
 CPV , Rural ," 1,980 "," 247,453 ", 1 
 CPV , Urban ," 1,980 "," 75,848 ", 0 
 ERI , Rural ," 1,980 "," 1,375,074 ", 1 
 ERI , Urban ," 1,980 "," 230,723 ", 0 
 ETH , Rural ," 1,980 "," 30,856,689 ", 1 
 ETH , Urban ," 1,980 "," 3,571,825 ", 0 
 GAB , Rural ," 1,980 "," 335,008 ", 0 
 GAB , Urban ," 1,980 "," 413,381 ", 1 
 GHA , Rural ," 1,980 "," 8,236,391 ", 1 
 GHA , Urban ," 1,980 "," 3,705,057 ", 0 
 GIN , Rural ," 1,980 "," 3,798,879 ", 1 
 GIN , Urban ," 1,980 "," 1,248,541 ", 0 
 GMB , Rural ," 1,980 "," 519,619 ", 1 
 GMB , Urban ," 1,980 "," 194,295 ", 0 
 GNB , Rural ," 1,980 "," 686,160 ", 1 
 GNB , Urban ," 1,980 "," 143,142 ", 0 
 GNQ , Rural ," 1,980 "," 212,829 ", 1 
 GNQ , Urban ," 1,980 "," 75,815 ", 0 
 KEN , Rural ," 1,980 "," 13,481,898 ", 1 
 KEN , Urban ," 1,980 "," 2,536,561 ", 0 
 LBR , Rural ," 1,980 "," 1,237,760 ", 1 
 LBR , Urban ," 1,980 "," 691,493 ", 0 
 LSO , Rural ," 1,980 "," 1,248,461 ", 1 
 LSO , Urban ," 1,980 "," 158,060 ", 0 
 MDG , Rural ," 1,980 "," 7,341,196 ", 1 
 MDG , Urban ," 1,980 "," 1,664,836 ", 0 
 MLI , Rural ," 1,980 "," 6,472,482 ", 1 
 MLI , Urban ," 1,980 "," 1,058,032 ", 0 
 MOZ , Rural ," 1,980 "," 9,848,089 ", 1 
 MOZ , Urban ," 1,980 "," 1,488,133 ", 0 
 MRT , Rural ," 1,980 "," 1,051,544 ", 1 
 MRT , Urban ," 1,980 "," 422,499 ", 0 
 MUS , Rural ," 1,980 "," 552,118 ", 1 
 MUS , Urban ," 1,980 "," 402,098 ", 0 
 MWI , Rural ," 1,980 "," 5,693,253 ", 1 
 MWI , Urban ," 1,980 "," 572,276 ", 0 
 NAM , Rural ," 1,980 "," 729,856 ", 1 
 NAM , Urban ," 1,980 "," 251,578 ", 0 
 NER , Rural ," 1,980 "," 5,295,837 ", 1 
 NER , Urban ," 1,980 "," 840,134 ", 0 
 NGA , Rural ," 1,980 "," 53,542,529 ", 1 
 NGA , Urban ," 1,980 "," 20,222,112 ", 0 
 RWA , Rural ," 1,980 "," 5,095,425 ", 1 
 RWA , Urban ," 1,980 "," 257,834 ", 0 
 SDN , Rural ," 1,980 "," 13,678,159 ", 1 
 SDN , Urban ," 1,980 "," 3,380,746 ", 0 
 SEN , Rural ," 1,980 "," 3,743,369 ", 1 
 SEN , Urban ," 1,980 "," 2,102,269 ", 0 
 SLE , Rural ," 1,980 "," 2,283,492 ", 1 
 SLE , Urban ," 1,980 "," 988,597 ", 0 
 SOM , Rural ," 1,980 "," 4,342,421 ", 1 
 SOM , Urban ," 1,980 "," 1,593,733 ", 0 
 SSA , Rural ," 1,980 "," 298,882,347 ", 1 
 SSA , Urban ," 1,980 "," 91,068,075 ", 0 
 SSD , Rural ," 1,980 "," 3,970,635 ", 1 
 SSD , Urban ," 1,980 "," 368,395 ", 0 
 STP , Rural ," 1,980 "," 65,686 ", 1 
 STP , Urban ," 1,980 "," 32,858 ", 0 
 SWZ , Rural ," 1,980 "," 484,545 ", 1 
 SWZ , Urban ," 1,980 "," 112,099 ", 0 
 SYC , Rural ," 1,980 "," 33,530 ", 1 
 SYC , Urban ," 1,980 "," 32,730 ", 0 
 TCD , Rural ," 1,980 "," 3,653,776 ", 1 
 TCD , Urban ," 1,980 "," 861,676 ", 0 
 TGO , Rural ," 1,980 "," 2,199,065 ", 1 
 TGO , Urban ," 1,980 "," 721,829 ", 0 
 TZA , Rural ," 1,980 "," 16,355,909 ", 1 
 TZA , Urban ," 1,980 "," 2,833,860 ", 0 
 UGA , Rural ," 1,980 "," 12,378,896 ", 1 
 UGA , Urban ," 1,980 "," 896,845 ", 0 
 ZAF , Rural ," 1,980 "," 15,231,730 ", 1 
 ZAF , Urban ," 1,980 "," 14,287,127 ", 0 
 ZMB , Rural ," 1,980 "," 3,488,331 ", 1 
 ZMB , Urban ," 1,980 "," 2,314,502 ", 0 
 ZWE , Rural ," 1,980 "," 5,468,891 ", 1 
 ZWE , Urban ," 1,980 "," 1,572,412 ", 0 
 AFE , Rural ," 1,981 "," 187,651,431 ", 1 
 AFE , Urban ," 1,981 "," 50,383,336 ", 0 
 AFW , Rural ," 1,981 "," 118,494,602 ", 1 
 AFW , Urban ," 1,981 "," 45,267,872 ", 0 
 AGO , Rural ," 1,981 "," 6,290,308 ", 1 
 AGO , Urban ," 1,981 "," 2,145,299 ", 0 
 BDI , Rural ," 1,981 "," 4,359,900 ", 1 
 BDI , Urban ," 1,981 "," 206,114 ", 0 
 BEN , Rural ," 1,981 "," 2,902,767 ", 1 
 BEN , Urban ," 1,981 "," 1,135,540 ", 0 
 BFA , Rural ," 1,981 "," 6,493,320 ", 1 
 BFA , Urban ," 1,981 "," 646,951 ", 0 
 BWA , Rural ," 1,981 "," 816,602 ", 1 
 BWA , Urban ," 1,981 "," 153,394 ", 0 
 CAF , Rural ," 1,981 "," 1,582,969 ", 1 
 CAF , Urban ," 1,981 "," 895,433 ", 0 
 CIV , Rural ," 1,981 "," 5,350,486 ", 1 
 CIV , Urban ," 1,981 "," 3,206,110 ", 0 
