iso3cd,hazard,sector,subsector,climate_scenario,risk_metric_abbr,Loss,RP,pop,cap_stock_capita,gdp_capita,
SEN,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,PML,809.4,25,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Bridges,Existing climate,PML,702,10,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Bridges,Existing climate,AAL,479.2,,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,470.9,500,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,PML,361.9,10,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,261,250,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,AAL,246.9,,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,119,100,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,66,50,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,36,25,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,PML,16,10,15854331.96,4529.61993615351,1359.219285,
SEN,Tsunami,Roads and Railways,Tunnels,Existing climate,AAL,11,,15854331.96,4529.61993615351,1359.219285,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,28539.9,5000,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,15834.1,2500,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,7262.6,1000,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,4024.9,500,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,2228,250,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,1502.9,5000,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,1017,100,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,834.1,2500,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,560,50,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,382.8,1000,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,307,25,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,211.9,500,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,PML,137,10,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,118,250,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Roads,Existing climate,AAL,93.7,,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,54,100,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,30,50,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,16,25,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,PML,7,10,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Bridges,Existing climate,AAL,4.9,,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Railway Tracks,Existing climate,AAL,0,,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,7650148.15,1119.29190457923,633.984846,
SLE,Tsunami,Roads and Railways,Tunnels,Existing climate,AAL,0,,7650148.15,1119.29190457923,633.984846,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,377888.5,5000,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,209717.6,2500,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,96218,1000,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,53326.9,500,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,29525.8,250,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,13478.5,100,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,7422.9,50,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,4069,25,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,PML,1818,10,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,1333.4,5000,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Roads,Existing climate,AAL,1241.3,,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,740.9,2500,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,339.8,1000,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,188.9,500,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,104,250,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,48,100,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,26,50,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,14,25,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,PML,6,10,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Bridges,Existing climate,AAL,4.4,,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Railway Tracks,Existing climate,AAL,0,,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,15008224.69,1832.50509759179,103.939833,
SOM,Tsunami,Roads and Railways,Tunnels,Existing climate,AAL,0,,15008224.69,1832.50509759179,103.939833,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,62486424.4,5000,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,38576958.6,2500,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,19152118.2,1000,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,15036383.9,5000,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,10954714.9,500,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,9479166.1,2500,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,6175027,250,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,4788307,1000,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,2853763.6,100,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,2759183.1,500,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,1579015.1,50,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,1562080.7,250,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,867858.3,25,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,724098.6,100,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,401117.3,50,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,PML,388440.1,10,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Roads,Existing climate,AAL,265558.1,,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,220605,25,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,PML,98782.7,10,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Bridges,Existing climate,AAL,67557.2,,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Railway Tracks,Existing climate,AAL,0,,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,97094.04,41676.4817179445,15812.295765,
SYC,Tsunami,Roads and Railways,Tunnels,Existing climate,AAL,0,,97094.04,41676.4817179445,15812.295765,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,6293988.1,5000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,3495779.3,2500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,1604711.3,1000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,1560347.3,5000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,1072212.2,5000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,889572.6,500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,866271.3,2500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,599631.2,2500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,492585.7,250,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,397540.5,1000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,276545.1,1000,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,224887.1,100,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,220352.9,500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,153574.9,500,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,123856.3,50,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,122009.1,250,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,85123.5,250,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,67898,25,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,55700.5,100,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,38888.5,100,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,30675.9,50,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,PML,30337.6,10,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,21423.3,50,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Roads,Existing climate,AAL,20711.2,,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,16816.7,25,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,11745.7,25,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,7513.9,10,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,PML,5248.5,10,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tracks,Existing climate,AAL,5129.6,,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Bridges,Existing climate,AAL,3583.5,,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Railway Tunnels,Existing climate,AAL,0,,56313449.59,3314.17299208207,1042.98771692291,
TZA,Tsunami,Roads and Railways,Tunnels,Existing climate,AAL,0,,56313449.59,3314.17299208207,1042.98771692291,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,177447293.3,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,114036294.1,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,98741993.7,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,63292059.9,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,45384320,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Bridges,Existing climate,PML,43535553.9,5000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,29039638.6,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,25170907.7,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Bridges,Existing climate,PML,24307370.6,2500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,16095184,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,13941677.4,250,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Bridges,Existing climate,PML,11197871.6,1000,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,8911525.4,250,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Railway Tracks,Existing climate,PML,6366135.3,100,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Bridges,Existing climate,PML,6215920.8,500,57792522.32,20160.6078518514,5636.264413,
ZAF,Tsunami,Roads and Railways,Roads,Existing climate,PML,4068224.7,100,57792522.32,20160.6078518514,5636.264413,
