ISO_A3,ghsl_year,ghsl_type,flood_type,return_period,fathom_year,ftm3_ghsl_total_built_s_km2,ftm3_ghsl_new_built_s_km2,ftm3_ghsl_rate_built_s_%
CPV,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.007922668,0.000644558,0.017116195
CPV,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.061941871,0.021514863,0.089086925
CPV,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.079073094,0.029544078,0.098079558
CPV,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.029824328,0.008509332,0.069490872
CPV,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.125779945,0.007544977,0.012448852
CPV,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.008795223,0.000872554,0.021115976
CPV,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.089912039,0.027970168,0.077374533
CPV,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.117144688,0.038071594,0.081779565
CPV,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.040202777,0.010378449,0.061541745
CPV,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.136590672,0.010810727,0.016627675
CPV,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.010025114,0.001229892,0.02652256
CPV,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.114337008,0.024424969,0.049237479
CPV,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.149013656,0.031868969,0.049302468
CPV,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.047131,0.006928223,0.032309965
CPV,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.153060922,0.01647025,0.023030677
CPV,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,,,
CPV,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.011953002,0.001927888,0.035803876
CMR,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.061059879,,
CMR,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.064448563,,
CMR,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.057917555,,
CMR,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.832372,,
CMR,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,17.84274,,
CMR,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.45420025,,
CMR,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.085928508,0.024868629,0.070720866
CMR,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.090728953,0.026280391,0.070795489
CMR,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.08116507,0.023247516,0.069822655
CMR,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.67145575,0.83908375,0.053264875
CMR,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,21.88761,4.04487,0.041711261
CMR,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.88393775,0.4297375,0.053145719
CMR,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.118773383,0.032844875,0.066881959
CMR,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.1258965,0.035167547,0.067710593
CMR,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.111580281,0.030415211,0.065721326
CMR,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,4.8715055,1.20004975,0.058193233
CMR,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,27.414178,5.526568,0.046057066
CMR,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,2.50948425,0.6255465,0.059018593
CMR,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.158080016,0.039306633,0.058842998
CMR,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.167670734,0.041774234,0.05898235
CMR,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.148287172,0.036706891,0.058530134
CMR,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.346727,1.4752215,0.054331845
CMR,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,34.107364,6.693186,0.044659085
CMR,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.2683815,0.75889725,0.054264672
CMR,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.205204938,0.047124922,0.05356702
CMR,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.218561906,0.050891172,0.054443808
CMR,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.192867328,0.044580156,0.053976715
CMR,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.888709,0.541982,0.016523924
CMR,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,37.0505,2.943136,0.016691478
CMR,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.5559695,0.287588,0.01700961
CMR,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.271014094,0.065809156,0.057208909
CMR,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.289795031,0.071233125,0.058042939
CMR,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.255364375,0.062497047,0.057743412
CMR,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,7.6024465,0.7137375,0.019912951
CMR,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,40.689836,3.639336,0.018915979
CMR,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.9376455,0.381676,0.020600361
CMR,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.394669094,0.123655,0.078073196
CMR,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.42041625,0.130621219,0.077252999
CMR,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.375316719,0.119952344,0.080059099
CMR,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8.455944,0.8534975,0.021507936
CMR,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,45.006772,4.316936,0.020371654
CMR,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,4.337292,0.3996465,0.019521548
CMR,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.568150688,0.173481594,0.075588335
CMR,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.60327025,0.182854,0.07489609
CMR,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.544053438,0.168736719,0.077081904
CMR,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,9.657487,1.201543,0.026928973
CMR,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,50.898296,5.891524,0.024908454
CMR,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,4.905818,0.568526,0.024940264
CMR,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.748178875,0.180028188,0.056594586
CMR,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.791962125,0.188691875,0.055938198
CMR,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.71930675,0.175253312,0.057437032
CMR,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,11.225773,1.568286,0.03055322
CMR,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,57.986744,7.088448,0.026419977
CMR,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,5.6830555,0.7772375,0.029850284
CMR,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.782975313,0.034796437,0.009133272
CMR,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.82804825,0.036086125,0.008951398
CMR,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.752851375,0.033544625,0.009157663
CMR,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,13.477319,2.251546,0.037235686
CMR,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,65.950616,7.963872,0.026072449
CMR,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,6.919668,1.2366125,0.040161254
CAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.5985321,,
CAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5.138816,,
CAF,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.38747594,,
CAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.8144958,0.21596372,0.063555811
CAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,5.888485,0.7496691,0.027609491
CAF,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.53889143,0.1514155,0.068196882
CAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.1079696,0.29347384,0.06347627
CAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,6.8882146,0.99972963,0.031859622
CAF,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.74438375,0.20549232,0.066741331
CAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.4634097,0.35544002,0.057225458
CAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8.106341,1.2181268,0.033103059
CAF,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.99535036,0.2509666,0.05982904
CAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.6241156,0.16070592,0.021057506
CAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,8.724592,0.61825085,0.0148084
CAF,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.1036062,0.10825586,0.020863394
CAF,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.8547131,0.2305975,0.026908994
CAF,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,9.5808,0.85620785,0.018899444
CAF,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.2641733,0.16056705,0.027539416
CAF,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.9874831,0.13277006,0.013923852
CAF,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,10.091285,0.5104847,0.010436287
CAF,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.3535872,0.08941388,0.013761804
CAF,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.175233,0.18774974,0.018217278
CAF,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,10.789235,0.69795036,0.013465197
CAF,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.4774532,0.12386608,0.017666553
CAF,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.3947906,0.21955776,0.019418152
CAF,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,11.600991,0.81175613,0.014614095
CAF,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.6222917,0.14483845,0.018879999
CAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.5729294,0.17813873,0.014453298
CAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,12.403703,0.8027115,0.013470824
CAF,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.7477584,0.1254667,0.015010396
TCD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.0339887,,
TCD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,14.230425,,
TCD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.39913985,,
TCD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.2244215,0.19043279,0.034386943
TCD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,16.512678,2.2822533,0.030196171
TCD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.46982262,0.070682764,0.03314615
TCD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.4773163,0.25289476,0.0382657
TCD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,19.543842,3.0311642,0.034280854
TCD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.565322,0.09549937,0.037701372
TCD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.7751157,0.29779947,0.037410493
TCD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,23.058374,3.514532,0.033626757
TCD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.6719112,0.1065892,0.035149781
TCD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,1.86532,0.09020424,0.00996269
TCD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,24.462643,1.4042683,0.011893804
TCD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.71651936,0.044608176,0.012938821
TCD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.0058093,0.14048934,0.014628965
TCD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,26.402433,1.9397907,0.01537885
TCD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.787075,0.07055563,0.018961178
TCD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.2327528,0.2269435,0.021668959
TCD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,30.29048,3.8880463,0.027856387
TCD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.8715414,0.0844664,0.020597222
TCD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,2.5721967,0.33944392,0.028709388
TCD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,35.702602,5.4121227,0.033424488
TCD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.003235,0.1316936,0.028544127
TCD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.0524356,0.4802389,0.034828704
TCD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,42.538116,6.835514,0.035656361
TCD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.2009248,0.19768977,0.03662727
TCD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,3.8762345,0.8237989,0.048944967
TCD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,51.42641,8.888294,0.038679581
TCD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,1.5541703,0.3532455,0.05292288
COM,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.06405456,,
COM,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.08052921,,
COM,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.000355222,,
COM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.032162115,,
COM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.5169916,,
COM,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.006938556,,
COM,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.076227665,0.012173101,0.035410373
COM,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.09566866,0.015139446,0.035054557
COM,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.000419667,6.44E-05,0.033905558
COM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.038023215,0.0058611,0.03404836
COM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.5879028,0.07091117,0.026040259
COM,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.00882511,0.001886555,0.049277149
COM,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.08894722,0.012719557,0.031344967
COM,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.11162499,0.015956335,0.031331669
COM,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.000483556,6.39E-05,0.028746514
COM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.045251995,0.007228781,0.035422943
COM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.67354727,0.08564448,0.027572585
COM,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.011231448,0.002406337,0.049404965
COM,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.102796674,0.013849452,0.029364849
COM,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.12896287,0.017337881,0.029296865
COM,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.000551222,6.77E-05,0.026540422
COM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.05333312,0.008081123,0.033408078
COM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.7775182,0.103970945,0.029125881
COM,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.013553781,0.002322333,0.038304987
COM,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.10287945,8.28E-05,0.000161
COM,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.12905599,9.31E-05,0.000144368
COM,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.000551222,0,0
COM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.05338344,5.03E-05,0.000188637
COM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.7787147,0.001196504,0.000307585
COM,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.013568334,1.46E-05,0.000214675
COM,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.102968454,8.90E-05,0.000172961
COM,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.12915532,9.93E-05,0.000153876
COM,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.000551222,0,0
COM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.053432785,4.93E-05,0.000184801
COM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.77995,0.001235306,0.000317062
COM,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.013581335,1.30E-05,0.000191544
COM,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.10589201,0.002923556,0.00561512
COM,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.13272536,0.003570035,0.005468154
COM,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.000551778,5.56E-07,0.000201502
COM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.05577602,0.002343234,0.008620851
COM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.8016593,0.021709263,0.005505871
COM,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.014662333,0.001080998,0.015434986
COM,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.109031774,0.003139764,0.005861007
COM,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.13662292,0.003897563,0.005805335
COM,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.000552444,6.67E-07,0.000241497
COM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.05818533,0.002409313,0.008493723
COM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.8266097,0.024950385,0.006148603
COM,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.015751002,0.00108867,0.014427521
COM,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.11193154,0.002899766,0.005263419
COM,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.14020257,0.003579646,0.005186107
COM,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.000552778,3.33E-07,0.000120658
COM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.060180333,0.001995001,0.006765237
COM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.8487369,0.022127211,0.005297316
COM,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.016624114,0.000873111,0.01084847
COM,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.11402353,0.002091989,0.003710339
COM,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.1428911,0.002688527,0.003806118
COM,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.000554444,1.67E-06,0.000602282
COM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,0.060446005,0.000265673,0.000881357
COM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,0.8583474,0.009610534,0.002254478
COM,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,0.01664478,2.07E-05,0.000248499
COD,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.052870218,,
COD,1975,built_s,COASTAL_DEFENDED,1in100,2020,0.05517299,,
COD,1975,built_s,COASTAL_DEFENDED,1in5,2020,0.050151553,,
COD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,6.752287,,
COD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,34.262665,,
COD,1975,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,3.952027,,
COD,1980,built_s,COASTAL_DEFENDED,1in10,2020,0.072178125,0.019307908,0.064238344
COD,1980,built_s,COASTAL_DEFENDED,1in100,2020,0.075328454,0.020155463,0.064256985
COD,1980,built_s,COASTAL_DEFENDED,1in5,2020,0.06900768,0.018856127,0.065915079
COD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,8.438771,1.6864843,0.04560022
COD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,39.92669,5.6640244,0.031070662
COD,1980,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,5.0180254,1.0659983,0.048920546
COD,1985,built_s,COASTAL_DEFENDED,1in10,2020,0.09494112,0.022762991,0.056354653
COD,1985,built_s,COASTAL_DEFENDED,1in100,2020,0.09899414,0.023665689,0.056160909
COD,1985,built_s,COASTAL_DEFENDED,1in5,2020,0.09115723,0.022149548,0.057252537
COD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,10.704413,2.2656422,0.048713187
COD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,47.518234,7.591545,0.035426801
COD,1985,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,6.454056,1.4360304,0.051622751
COD,1990,built_s,COASTAL_DEFENDED,1in10,2020,0.120474905,0.025533788,0.048789793
COD,1990,built_s,COASTAL_DEFENDED,1in100,2020,0.12554434,0.026550196,0.048666822
COD,1990,built_s,COASTAL_DEFENDED,1in5,2020,0.1161379,0.024980672,0.049630812
COD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,13.319168,2.6147547,0.044678962
COD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,56.493336,8.975101,0.035207439
COD,1990,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,8.106118,1.6520624,0.046636902
COD,1995,built_s,COASTAL_DEFENDED,1in10,2020,0.12051224,3.73E-05,6.20E-05
COD,1995,built_s,COASTAL_DEFENDED,1in100,2020,0.12558435,4.00E-05,6.37E-05
COD,1995,built_s,COASTAL_DEFENDED,1in5,2020,0.11617512,3.72E-05,6.41E-05
COD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,14.275338,0.9561701,0.013962425
COD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,59.93396,3.4406242,0.011894304
COD,1995,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,8.693733,0.587615,0.014095084
COD,2000,built_s,COASTAL_DEFENDED,1in10,2020,0.12054978,3.75E-05,6.23E-05
COD,2000,built_s,COASTAL_DEFENDED,1in100,2020,0.12562457,4.02E-05,6.40E-05
COD,2000,built_s,COASTAL_DEFENDED,1in5,2020,0.11621256,3.74E-05,6.44E-05
COD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,15.558378,1.28304,0.017362168
COD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,64.559,4.625038,0.014978317
COD,2000,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,9.498272,0.8045387,0.017859093
COD,2005,built_s,COASTAL_DEFENDED,1in10,2020,0.124882706,0.004332922,0.007087428
COD,2005,built_s,COASTAL_DEFENDED,1in100,2020,0.13010259,0.004478023,0.007029686
COD,2005,built_s,COASTAL_DEFENDED,1in5,2020,0.12040604,0.004193477,0.007114939
COD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,17.227438,1.6690598,0.020589926
COD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,70.599304,6.040306,0.018049113
COD,2005,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,10.547353,1.0490808,0.021174064
COD,2010,built_s,COASTAL_DEFENDED,1in10,2020,0.12994014,0.005057432,0.007971382
COD,2010,built_s,COASTAL_DEFENDED,1in100,2020,0.13561434,0.005511746,0.008332884
COD,2010,built_s,COASTAL_DEFENDED,1in5,2020,0.12529825,0.004892208,0.007997248
COD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,19.57207,2.3446312,0.02584845
COD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,78.84384,8.244537,0.022335574
COD,2010,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,12.054282,1.5069294,0.027068903
COD,2015,built_s,COASTAL_DEFENDED,1in10,2020,0.13440837,0.004468232,0.006784684
COD,2015,built_s,COASTAL_DEFENDED,1in100,2020,0.1404379,0.004823566,0.007014547
COD,2015,built_s,COASTAL_DEFENDED,1in5,2020,0.12963226,0.004334018,0.006824154
COD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,22.772852,3.2007828,0.030756636
COD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,89.93181,11.087967,0.026665842
COD,2015,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,14.107443,2.0531607,0.031956493
COD,2020,built_s,COASTAL_DEFENDED,1in10,2020,0.13952683,0.00511846,0.007502848
COD,2020,built_s,COASTAL_DEFENDED,1in100,2020,0.14616428,0.005726382,0.008025191
COD,2020,built_s,COASTAL_DEFENDED,1in5,2020,0.13468522,0.005052954,0.007677052
COD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in10,2020,27.897522,5.12467,0.041428948
COD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in100,2020,107.35519,17.423378,0.036052925
COD,2020,built_s,FLUVIAL_PLUVIAL_DEFENDED,1in5,2020,17.352434,3.2449913,0.04227524
COG,1975,built_s,COASTAL_DEFENDED,1in10,2020,0.095903195,,
