Country Code,Year,Value
BEN,2019,65.2
BFA,2019,64.6
BWA,2019,88.0
CAF,2019,32.1
CIV,2019,93.7
CMR,2019,93.1
COD,2019,41.2
COG,2019,65.3
COM,2019,97.3
CPV,2019,93.5
ERI,2019,76.1
ETH,2019,92.7
GAB,2019,98.0
GHA,2019,93.8
GIN,2019,86.0
GMB,2019,78.6
GNB,2019,52.3
GNQ,2019,90.8
KEN,2019,90.8
LBR,2019,37.0
LSO,2019,74.4
MDG,2019,60.7
MLI,2019,90.9
MOZ,2019,72.3
MRT,2019,85.5
MUS,2019,100.0
MWI,2019,45.5
NAM,2019,74.5
NER,2019,62.7
NGA,2019,83.9
RWA,2019,86.4
SDN,2019,82.2
SEN,2019,95.2
SLE,2019,51.4
SOM,2019,69.9
SSA,2019,76.49220584146107
SSD,2019,13.6
STP,2019,77.6
SWZ,2019,90.0
SYC,2019,100.0
TCD,2019,36.7
TGO,2019,91.6
TZA,2019,73.2
UGA,2019,70.8
ZAF,2019,87.3
ZMB,2019,79.5
ZWE,2019,85.4
AFE,2020,74.05419615324041
AFW,2020,83.39039596852162
AGO,2020,73.6
BDI,2020,60.5
BEN,2020,66.1
BFA,2020,66.1
BWA,2020,90.6
CAF,2020,33.9
CIV,2020,94.3
CMR,2020,93.9
COD,2020,42.8
COG,2020,66.2
COM,2020,99.0
CPV,2020,94.3
ERI,2020,75.9
ETH,2020,93.5
GAB,2020,98.4
GHA,2020,94.6
GIN,2020,88.3
GMB,2020,80.9
GNB,2020,56.4
GNQ,2020,90.5
KEN,2020,94.1
LBR,2020,45.4
LSO,2020,77.5
MDG,2020,72.4
MLI,2020,93.9
MOZ,2020,74.8
MRT,2020,87.5
MUS,2020,99.4
MWI,2020,49.6
NAM,2020,74.7
NER,2020,63.8
NGA,2020,83.9
RWA,2020,93.9
SDN,2020,83.2
SEN,2020,92.0
SLE,2020,55.0
SOM,2020,70.3
SSA,2020,77.5943642711387
SSD,2020,14.6
STP,2020,78.8
SWZ,2020,92.3
SYC,2020,100.0
TCD,2020,40.8
TGO,2020,94.0
TZA,2020,72.9
UGA,2020,70.1
ZAF,2020,87.3
ZMB,2020,82.6
ZWE,2020,85.7
AFE,2021,75.48312427323903
AFW,2021,86.68244341473687
AGO,2021,75.0
BDI,2021,62.8
BEN,2021,67.0
BFA,2021,67.6
BWA,2021,93.1
CAF,2021,34.7
CIV,2021,94.9
CMR,2021,94.7
COD,2021,43.8
COG,2021,67.0
COM,2021,100.0
CPV,2021,94.9
ERI,2021,75.7
ETH,2021,94.3
GAB,2021,98.7
GHA,2021,95.2
GIN,2021,89.8
GMB,2021,82.6
GNB,2021,60.5
GNQ,2021,90.3
KEN,2021,97.5
LBR,2021,49.5
LSO,2021,80.6
MDG,2021,72.6
MLI,2021,96.9
MOZ,2021,77.4
MRT,2021,89.7
MUS,2021,99.3
MWI,2021,54.2
NAM,2021,74.7
NER,2021,65.9
NGA,2021,89.2
RWA,2021,98.0
SDN,2021,84.2
SEN,2021,93.9
SLE,2021,57.0
SOM,2021,70.6
SSA,2021,79.9643101866781
SSD,2021,15.6
STP,2021,80.0
SWZ,2021,94.6
SYC,2021,100.0
TCD,2021,43.2
TGO,2021,96.3
TZA,2021,77.3
UGA,2021,72.3
ZAF,2021,87.4
ZMB,2021,85.7
ZWE,2021,85.3
AFE,2022,75.84780914594094
AFW,2022,86.79538604947304
AGO,2022,76.2
BDI,2022,64.0
BEN,2022,71.1
BFA,2022,60.5
BWA,2022,95.5
CAF,2022,34.7
CIV,2022,95.0
CMR,2022,94.0
COD,2022,45.3
COG,2022,67.5
COM,2022,100.0
CPV,2022,95.3
ERI,2022,75.5
ETH,2022,94.0
GAB,2022,98.5
GHA,2022,95.0
GIN,2022,91.0
GMB,2022,82.8
GNB,2022,61.0
GNQ,2022,89.8
KEN,2022,98.0
LBR,2022,53.7
LSO,2022,83.6
MDG,2022,71.6
MLI,2022,99.7
MOZ,2022,79.4
MRT,2022,91.6
MUS,2022,99.0
MWI,2022,54.0
NAM,2022,74.8
NER,2022,66.1
NGA,2022,89.0
RWA,2022,98.0
SDN,2022,84.0
SEN,2022,96.6
SLE,2022,55.3
SOM,2022,76.7
SSA,2022,80.2218561142439
SSD,2022,15.0
STP,2022,80.0
SWZ,2022,86.1
SYC,2022,100.0
TCD,2022,46.3
TGO,2022,96.5
TZA,2022,74.7
UGA,2022,72.0
ZAF,2022,87.1
ZMB,2022,87.0
ZWE,2022,89.0
AFE,2023,79.66110323276067
AFW,2023,84.91774207779468
AGO,2023,77.9
BDI,2023,65.0
BEN,2023,70.3
BFA,2023,62.6
BWA,2023,97.7
CAF,2023,37.4
CIV,2023,93.9
CMR,2023,95.8
COD,2023,55.6
COG,2023,69.4
COM,2023,98.3
CPV,2023,96.5
ERI,2023,77.1
ETH,2023,94.7
GAB,2023,99.2
GHA,2023,97.5
GIN,2023,92.5
GMB,2023,85.3
GNB,2023,64.3
GNQ,2023,89.0
KEN,2023,96.0
LBR,2023,52.7
LSO,2023,85.0
MDG,2023,75.6
MLI,2023,91.5
MOZ,2023,78.9
MRT,2023,93.5
MUS,2023,100.0
MWI,2023,57.8
NAM,2023,75.0
NER,2023,67.4
NGA,2023,85.0
RWA,2023,99.9
SDN,2023,87.0
SEN,2023,96.1
SLE,2023,56.3
SOM,2023,79.0
SSA,2023,81.38370644405634
SSD,2023,19.1
STP,2023,81.9
SWZ,2023,91.0
SYC,2023,100.0
TCD,2023,48.1
TGO,2023,95.0
TZA,2023,82.4
UGA,2023,76.4
ZAF,2023,90.9
ZMB,2023,89.9
ZWE,2023,84.0
