agglosID,agglosName,ISO3,Longitude,Latitude
6920,Nyimba,ZMB,30.82612794387052,-14.56060620994338
6922,Nyinahin,GHA,-2.117518831880302,6.600160027546874
6923,Nyunzu,COD,28.012834545553932,-5.955535923472954
6924,Nzahaha,RWA,28.941858692856055,-2.602165466938298
6925,Nzega,TZA,33.19528468314633,-4.214513411029229
6926,Nzerekore,GIN,-8.81711846580008,7.76267744018981
6927,Nzetu,AGO,12.87025144400514,-7.2303076926090935
6929,N'zianouan,CIV,-4.822538319165382,6.013941891886772
6930,Nzimakwe,ZAF,30.227217065671283,-30.981254971877334
6931,Oba-ile,NGA,4.57869854361094,7.908168186001572
6933,Obagaji,NGA,7.91196311195043,7.887513748912761
6934,Obala,CMR,11.51241556945178,4.18090782196049
6935,Obarike ito,NGA,8.327254222209287,7.0251579574192204
6937,Obe,NGA,6.672593920756908,5.390807538538193
6938,Ipu/ozaa/asa,NGA,7.244564219591115,4.9242870566198
6940,Obi,NGA,8.769683465328953,8.368767186782904
6941,Obiaruku,NGA,6.187588110158743,5.876174509031601
6943,Obigwo,NGA,6.900866442220572,5.451387335780741
6944,Obilokwu mbieri,NGA,7.124649772036074,5.53070277565167
6948,Obogu,GHA,-1.1194234096124107,6.519767835967333
6951,Obora,ETH,40.1635646804262,7.127128986003842
6952,Obuasi,GHA,-1.6576556096718806,6.206297704324711
6953,Obubra,NGA,8.337306799516776,6.065998595607119
6954,Obudi,NGA,6.889503834448516,5.553305954278893
6959,Ode aye (aye),NGA,4.74149736468819,6.587162068417027
6961,Ode omu,NGA,4.394223259675771,7.541384838284918
