,ISO3,year,RP,SSP,Future_RP,EP,Future_EP,mult,xmax_2050_RP5-10-100
616,COM,2050.0,10.0,SSP1-1.9,9.26,0.1,0.1079913606911447,1.079913606911447,19.821605550049554
617,COM,2050.0,100.0,SSP1-1.9,91.11,0.01,0.010975743606629349,1.097574360662935,1.9821605550049552
618,COM,2050.0,5.0,SSP1-2.6,4.15,0.2,0.24096385542168672,1.2048192771084336,39.64321110009911
619,COM,2050.0,10.0,SSP1-2.6,7.77,0.1,0.1287001287001287,1.287001287001287,19.821605550049554
620,COM,2050.0,100.0,SSP1-2.6,64.38,0.01,0.01553277415346381,1.553277415346381,1.9821605550049552
621,COM,2050.0,5.0,SSP2-4.5,4.44,0.2,0.2252252252252252,1.126126126126126,39.64321110009911
622,COM,2050.0,10.0,SSP2-4.5,8.21,0.1,0.12180267965895249,1.2180267965895248,19.821605550049554
623,COM,2050.0,100.0,SSP2-4.5,72.1,0.01,0.013869625520110958,1.3869625520110958,1.9821605550049552
624,COM,2050.0,5.0,SSP3-7.0,4.16,0.2,0.24038461538461536,1.2019230769230766,39.64321110009911
625,COM,2050.0,10.0,SSP3-7.0,7.74,0.1,0.12919896640826872,1.2919896640826871,19.821605550049554
626,COM,2050.0,100.0,SSP3-7.0,57.72,0.01,0.017325017325017324,1.7325017325017322,1.9821605550049552
627,COM,2050.0,5.0,SSP5-8.5,4.18,0.2,0.23923444976076558,1.1961722488038278,39.64321110009911
628,COM,2050.0,10.0,SSP5-8.5,7.42,0.1,0.1347708894878706,1.347708894878706,19.821605550049554
629,COM,2050.0,100.0,SSP5-8.5,61.79,0.01,0.01618384851917786,1.6183848519177861,1.9821605550049552
630,COM,2075.0,5.0,SSP1-1.9,5.01,0.2,0.1996007984031936,0.998003992015968,39.64321110009911
631,COM,2075.0,10.0,SSP1-1.9,9.98,0.1,0.1002004008016032,1.002004008016032,19.821605550049554
632,COM,2075.0,100.0,SSP1-1.9,136.57,0.01,0.007322252324815114,0.7322252324815114,1.9821605550049552
633,COM,2075.0,5.0,SSP1-2.6,3.92,0.2,0.25510204081632654,1.2755102040816326,39.64321110009911
634,COM,2075.0,10.0,SSP1-2.6,7.37,0.1,0.13568521031207598,1.3568521031207597,19.821605550049554
635,COM,2075.0,100.0,SSP1-2.6,57.23,0.01,0.01747335313646689,1.747335313646689,1.9821605550049552
636,COM,2075.0,5.0,SSP2-4.5,3.79,0.2,0.2638522427440633,1.3192612137203166,39.64321110009911
637,COM,2075.0,10.0,SSP2-4.5,6.98,0.1,0.14326647564469913,1.4326647564469912,19.821605550049554
638,COM,2075.0,100.0,SSP2-4.5,53.84,0.01,0.018573551263001486,1.8573551263001487,1.9821605550049552
639,COM,2075.0,5.0,SSP3-7.0,3.71,0.2,0.2695417789757412,1.347708894878706,39.64321110009911
640,COM,2075.0,10.0,SSP3-7.0,6.42,0.1,0.1557632398753894,1.5576323987538938,19.821605550049554
641,COM,2075.0,100.0,SSP3-7.0,45.93,0.01,0.021772262138036142,2.177226213803614,1.9821605550049552
642,COM,2075.0,5.0,SSP5-8.5,3.63,0.2,0.27548209366391185,1.3774104683195592,39.64321110009911
643,COM,2075.0,10.0,SSP5-8.5,6.54,0.1,0.1529051987767584,1.5290519877675839,19.821605550049554
644,COM,2075.0,100.0,SSP5-8.5,40.0,0.01,0.025,2.5,1.9821605550049552
645,COM,2085.0,5.0,SSP1-1.9,4.49,0.2,0.22271714922048996,1.1135857461024496,39.64321110009911
646,COM,2085.0,10.0,SSP1-1.9,9.04,0.1,0.11061946902654868,1.1061946902654867,19.821605550049554
647,COM,2085.0,100.0,SSP1-1.9,84.27,0.01,0.011866619200189867,1.1866619200189867,1.9821605550049552
648,COM,2085.0,5.0,SSP1-2.6,3.91,0.2,0.2557544757033248,1.278772378516624,39.64321110009911
649,COM,2085.0,10.0,SSP1-2.6,7.32,0.1,0.13661202185792348,1.3661202185792347,19.821605550049554
650,COM,2085.0,100.0,SSP1-2.6,62.79,0.01,0.015926102882624624,1.5926102882624624,1.9821605550049552
651,COM,2085.0,5.0,SSP2-4.5,3.51,0.2,0.2849002849002849,1.4245014245014245,39.64321110009911
652,COM,2085.0,10.0,SSP2-4.5,6.55,0.1,0.15267175572519084,1.5267175572519083,19.821605550049554
653,COM,2085.0,100.0,SSP2-4.5,43.32,0.01,0.023084025854108955,2.3084025854108954,1.9821605550049552
654,COM,2085.0,5.0,SSP3-7.0,3.4,0.2,0.29411764705882354,1.4705882352941175,39.64321110009911
655,COM,2085.0,10.0,SSP3-7.0,6.17,0.1,0.1620745542949757,1.6207455429497568,19.821605550049554
656,COM,2085.0,100.0,SSP3-7.0,41.07,0.01,0.024348672997321647,2.4348672997321645,1.9821605550049552
657,COM,2085.0,5.0,SSP5-8.5,3.36,0.2,0.2976190476190476,1.488095238095238,39.64321110009911
658,COM,2085.0,10.0,SSP5-8.5,5.18,0.1,0.19305019305019305,1.9305019305019304,19.821605550049554
659,COM,2085.0,100.0,SSP5-8.5,28.31,0.01,0.03532320734722713,3.5323207347227132,1.9821605550049552
660,CPV,2025.0,5.0,SSP1-1.9,5.1,0.2,0.19607843137254904,0.9803921568627452,39.64321110009911
661,CPV,2025.0,10.0,SSP1-1.9,10.28,0.1,0.09727626459143969,0.9727626459143969,19.821605550049554
662,CPV,2025.0,100.0,SSP1-1.9,105.08,0.01,0.00951655881233346,0.951655881233346,1.9821605550049552
663,CPV,2025.0,5.0,SSP1-2.6,4.63,0.2,0.2159827213822894,1.079913606911447,39.64321110009911
664,CPV,2025.0,10.0,SSP1-2.6,9.18,0.1,0.10893246187363835,1.0893246187363834,19.821605550049554
665,CPV,2025.0,100.0,SSP1-2.6,91.99,0.01,0.010870746820306556,1.0870746820306556,1.9821605550049552
666,CPV,2025.0,5.0,SSP2-4.5,4.48,0.2,0.2232142857142857,1.1160714285714284,39.64321110009911
667,CPV,2025.0,10.0,SSP2-4.5,8.92,0.1,0.11210762331838565,1.1210762331838564,19.821605550049554
668,CPV,2025.0,100.0,SSP2-4.5,92.71,0.01,0.0107863229425089,1.07863229425089,1.9821605550049552
669,CPV,2025.0,5.0,SSP3-7.0,5.03,0.2,0.19880715705765406,0.9940357852882703,39.64321110009911
670,CPV,2025.0,10.0,SSP3-7.0,10.08,0.1,0.0992063492063492,0.992063492063492,19.821605550049554
671,CPV,2025.0,100.0,SSP3-7.0,103.56,0.01,0.009656237929702587,0.9656237929702587,1.9821605550049552
672,CPV,2025.0,5.0,SSP5-8.5,4.62,0.2,0.21645021645021645,1.0822510822510822,39.64321110009911
673,CPV,2025.0,10.0,SSP5-8.5,9.38,0.1,0.10660980810234541,1.066098081023454,19.821605550049554
674,CPV,2025.0,100.0,SSP5-8.5,90.06,0.01,0.01110370863868532,1.110370863868532,1.9821605550049552
675,CPV,2050.0,5.0,SSP1-1.9,5.13,0.2,0.19493177387914232,0.9746588693957116,39.64321110009911
676,CPV,2050.0,10.0,SSP1-1.9,9.99,0.1,0.10010010010010009,1.0010010010010009,19.821605550049554
677,CPV,2050.0,100.0,SSP1-1.9,94.67,0.01,0.010563008344776591,1.0563008344776592,1.9821605550049552
678,CPV,2050.0,5.0,SSP1-2.6,4.58,0.2,0.2183406113537118,1.0917030567685588,39.64321110009911
679,CPV,2050.0,10.0,SSP1-2.6,8.74,0.1,0.11441647597254004,1.1441647597254003,19.821605550049554
680,CPV,2050.0,100.0,SSP1-2.6,84.05,0.01,0.011897679952409281,1.1897679952409281,1.9821605550049552
681,CPV,2050.0,5.0,SSP2-4.5,5.03,0.2,0.19880715705765406,0.9940357852882703,39.64321110009911
682,CPV,2050.0,10.0,SSP2-4.5,9.9,0.1,0.10101010101010101,1.01010101010101,19.821605550049554
683,CPV,2050.0,100.0,SSP2-4.5,98.36,0.01,0.010166734444896299,1.01667344448963,1.9821605550049552
684,CPV,2050.0,5.0,SSP3-7.0,5.55,0.2,0.1801801801801802,0.9009009009009009,39.64321110009911
685,CPV,2050.0,10.0,SSP3-7.0,10.99,0.1,0.09099181073703366,0.9099181073703366,19.821605550049554
686,CPV,2050.0,100.0,SSP3-7.0,100.73,0.01,0.009927529038022435,0.9927529038022435,1.9821605550049552
687,CPV,2050.0,5.0,SSP5-8.5,5.56,0.2,0.1798561151079137,0.8992805755395684,39.64321110009911
688,CPV,2050.0,10.0,SSP5-8.5,10.97,0.1,0.09115770282588878,0.9115770282588878,19.821605550049554
689,CPV,2050.0,100.0,SSP5-8.5,107.33,0.01,0.009317059536010435,0.9317059536010435,1.9821605550049552
690,CPV,2075.0,5.0,SSP1-1.9,5.42,0.2,0.18450184501845018,0.9225092250922509,39.64321110009911
691,CPV,2075.0,10.0,SSP1-1.9,10.79,0.1,0.09267840593141799,0.9267840593141798,19.821605550049554
692,CPV,2075.0,100.0,SSP1-1.9,105.09,0.01,0.009515653249595584,0.9515653249595585,1.9821605550049552
693,CPV,2075.0,5.0,SSP1-2.6,4.87,0.2,0.2053388090349076,1.0266940451745379,39.64321110009911
694,CPV,2075.0,10.0,SSP1-2.6,9.67,0.1,0.10341261633919338,1.0341261633919336,19.821605550049554
695,CPV,2075.0,100.0,SSP1-2.6,89.64,0.01,0.011155734047300312,1.1155734047300312,1.9821605550049552
696,CPV,2075.0,5.0,SSP2-4.5,5.2,0.2,0.1923076923076923,0.9615384615384615,39.64321110009911
697,CPV,2075.0,10.0,SSP2-4.5,10.06,0.1,0.09940357852882703,0.9940357852882703,19.821605550049554
698,CPV,2075.0,100.0,SSP2-4.5,88.68,0.01,0.011276499774470004,1.1276499774470004,1.9821605550049552
699,CPV,2075.0,5.0,SSP3-7.0,5.84,0.2,0.17123287671232876,0.8561643835616437,39.64321110009911
700,CPV,2075.0,10.0,SSP3-7.0,10.71,0.1,0.09337068160597571,0.933706816059757,19.821605550049554
701,CPV,2075.0,100.0,SSP3-7.0,91.92,0.01,0.010879025239338555,1.0879025239338553,1.9821605550049552
702,CPV,2075.0,5.0,SSP5-8.5,6.95,0.2,0.14388489208633093,0.7194244604316546,39.64321110009911
703,CPV,2075.0,10.0,SSP5-8.5,12.69,0.1,0.07880220646178093,0.7880220646178093,19.821605550049554
704,CPV,2075.0,100.0,SSP5-8.5,98.04,0.01,0.010199918400652794,1.0199918400652794,1.9821605550049552
705,CPV,2085.0,5.0,SSP1-1.9,5.34,0.2,0.18726591760299627,0.9363295880149813,39.64321110009911
706,CPV,2085.0,10.0,SSP1-1.9,10.76,0.1,0.0929368029739777,0.929368029739777,19.821605550049554
707,CPV,2085.0,100.0,SSP1-1.9,114.09,0.01,0.008765010079761592,0.8765010079761592,1.9821605550049552
708,CPV,2085.0,5.0,SSP1-2.6,4.74,0.2,0.21097046413502107,1.0548523206751053,39.64321110009911
709,CPV,2085.0,10.0,SSP1-2.6,9.27,0.1,0.10787486515641856,1.0787486515641855,19.821605550049554
710,CPV,2085.0,100.0,SSP1-2.6,83.59,0.01,0.01196315348725924,1.196315348725924,1.9821605550049552
711,CPV,2085.0,5.0,SSP2-4.5,5.98,0.2,0.16722408026755853,0.8361204013377926,39.64321110009911
712,CPV,2085.0,10.0,SSP2-4.5,11.24,0.1,0.08896797153024912,0.8896797153024911,19.821605550049554
713,CPV,2085.0,100.0,SSP2-4.5,97.82,0.01,0.010222858311183807,1.0222858311183807,1.9821605550049552
714,CPV,2085.0,5.0,SSP3-7.0,6.24,0.2,0.16025641025641024,0.8012820512820512,39.64321110009911
715,CPV,2085.0,10.0,SSP3-7.0,12.21,0.1,0.0819000819000819,0.8190008190008189,19.821605550049554
716,CPV,2085.0,100.0,SSP3-7.0,89.92,0.01,0.01112099644128114,1.112099644128114,1.9821605550049552
717,CPV,2085.0,5.0,SSP5-8.5,6.78,0.2,0.14749262536873156,0.7374631268436578,39.64321110009911
718,CPV,2085.0,10.0,SSP5-8.5,13.13,0.1,0.07616146230007616,0.7616146230007615,19.821605550049554
719,CPV,2085.0,100.0,SSP5-8.5,99.27,0.01,0.010073536818777073,1.0073536818777074,1.9821605550049552
720,ERI,2025.0,5.0,SSP1-1.9,3.9,0.2,0.25641025641025644,1.2820512820512822,39.64321110009911
721,ERI,2025.0,10.0,SSP1-1.9,7.6,0.1,0.13157894736842105,1.3157894736842104,19.821605550049554
722,ERI,2025.0,100.0,SSP1-1.9,71.26,0.01,0.014033118158854897,1.4033118158854896,1.9821605550049552
723,ERI,2025.0,5.0,SSP1-2.6,4.3,0.2,0.23255813953488372,1.1627906976744184,39.64321110009911
724,ERI,2025.0,10.0,SSP1-2.6,8.46,0.1,0.11820330969267138,1.1820330969267139,19.821605550049554
725,ERI,2025.0,100.0,SSP1-2.6,80.65,0.01,0.01239925604463732,1.2399256044637321,1.9821605550049552
726,ERI,2025.0,5.0,SSP2-4.5,4.22,0.2,0.23696682464454977,1.1848341232227488,39.64321110009911
727,ERI,2025.0,10.0,SSP2-4.5,8.41,0.1,0.11890606420927467,1.1890606420927468,19.821605550049554
728,ERI,2025.0,100.0,SSP2-4.5,78.32,0.01,0.012768130745658836,1.2768130745658837,1.9821605550049552
729,ERI,2025.0,5.0,SSP3-7.0,4.28,0.2,0.2336448598130841,1.1682242990654206,39.64321110009911
730,ERI,2025.0,10.0,SSP3-7.0,8.63,0.1,0.11587485515643105,1.1587485515643103,19.821605550049554
731,ERI,2025.0,100.0,SSP3-7.0,83.82,0.01,0.011930326890956813,1.1930326890956813,1.9821605550049552
732,ERI,2025.0,5.0,SSP5-8.5,4.08,0.2,0.24509803921568626,1.2254901960784312,39.64321110009911
733,ERI,2025.0,10.0,SSP5-8.5,7.99,0.1,0.1251564455569462,1.2515644555694618,19.821605550049554
734,ERI,2025.0,100.0,SSP5-8.5,75.28,0.01,0.013283740701381509,1.3283740701381508,1.9821605550049552
735,ERI,2050.0,5.0,SSP1-1.9,3.87,0.2,0.25839793281653745,1.2919896640826871,39.64321110009911
736,ERI,2050.0,10.0,SSP1-1.9,7.47,0.1,0.13386880856760375,1.3386880856760375,19.821605550049554
737,ERI,2050.0,100.0,SSP1-1.9,64.58,0.01,0.01548467017652524,1.548467017652524,1.9821605550049552
738,ERI,2050.0,5.0,SSP1-2.6,3.58,0.2,0.27932960893854747,1.3966480446927372,39.64321110009911
739,ERI,2050.0,10.0,SSP1-2.6,6.6,0.1,0.15151515151515152,1.5151515151515151,19.821605550049554
740,ERI,2050.0,100.0,SSP1-2.6,56.92,0.01,0.017568517217146872,1.7568517217146873,1.9821605550049552
741,ERI,2050.0,5.0,SSP2-4.5,3.41,0.2,0.29325513196480935,1.4662756598240467,39.64321110009911
742,ERI,2050.0,10.0,SSP2-4.5,6.33,0.1,0.1579778830963665,1.5797788309636651,19.821605550049554
743,ERI,2050.0,100.0,SSP2-4.5,52.34,0.01,0.01910584638899503,1.910584638899503,1.9821605550049552
744,ERI,2050.0,5.0,SSP3-7.0,3.15,0.2,0.31746031746031744,1.5873015873015872,39.64321110009911
745,ERI,2050.0,10.0,SSP3-7.0,5.78,0.1,0.17301038062283736,1.7301038062283736,19.821605550049554
746,ERI,2050.0,100.0,SSP3-7.0,44.49,0.01,0.02247696111485727,2.247696111485727,1.9821605550049552
747,ERI,2050.0,5.0,SSP5-8.5,3.17,0.2,0.31545741324921134,1.5772870662460565,39.64321110009911
748,ERI,2050.0,10.0,SSP5-8.5,5.86,0.1,0.1706484641638225,1.706484641638225,19.821605550049554
749,ERI,2050.0,100.0,SSP5-8.5,44.06,0.01,0.022696323195642305,2.2696323195642303,1.9821605550049552
750,ERI,2075.0,5.0,SSP1-1.9,3.99,0.2,0.2506265664160401,1.2531328320802004,39.64321110009911
751,ERI,2075.0,10.0,SSP1-1.9,7.9,0.1,0.12658227848101264,1.2658227848101262,19.821605550049554
752,ERI,2075.0,100.0,SSP1-1.9,78.6,0.01,0.012722646310432571,1.272264631043257,1.9821605550049552
753,ERI,2075.0,5.0,SSP1-2.6,3.59,0.2,0.2785515320334262,1.392757660167131,39.64321110009911
754,ERI,2075.0,10.0,SSP1-2.6,6.89,0.1,0.14513788098693758,1.4513788098693758,19.821605550049554
755,ERI,2075.0,100.0,SSP1-2.6,57.52,0.01,0.017385257301808066,1.7385257301808066,1.9821605550049552
756,ERI,2075.0,5.0,SSP2-4.5,2.98,0.2,0.33557046979865773,1.6778523489932886,39.64321110009911
757,ERI,2075.0,10.0,SSP2-4.5,5.24,0.1,0.19083969465648853,1.9083969465648853,19.821605550049554
758,ERI,2075.0,100.0,SSP2-4.5,37.79,0.01,0.026462026991267533,2.646202699126753,1.9821605550049552
759,ERI,2075.0,5.0,SSP3-7.0,2.51,0.2,0.39840637450199207,1.9920318725099602,39.64321110009911
760,ERI,2075.0,10.0,SSP3-7.0,4.44,0.1,0.2252252252252252,2.252252252252252,19.821605550049554
761,ERI,2075.0,100.0,SSP3-7.0,29.73,0.01,0.03363605785401951,3.363605785401951,1.9821605550049552
762,ERI,2075.0,5.0,SSP5-8.5,2.31,0.2,0.4329004329004329,2.1645021645021645,39.64321110009911
763,ERI,2075.0,10.0,SSP5-8.5,4.16,0.1,0.24038461538461536,2.4038461538461533,19.821605550049554
764,ERI,2075.0,100.0,SSP5-8.5,28.06,0.01,0.03563791874554526,3.5637918745545263,1.9821605550049552
765,ERI,2085.0,5.0,SSP1-1.9,4.02,0.2,0.24875621890547267,1.2437810945273633,39.64321110009911
766,ERI,2085.0,10.0,SSP1-1.9,7.87,0.1,0.12706480304955528,1.2706480304955527,19.821605550049554
767,ERI,2085.0,100.0,SSP1-1.9,84.56,0.01,0.011825922421948912,1.1825922421948911,1.9821605550049552
768,ERI,2085.0,5.0,SSP1-2.6,3.88,0.2,0.2577319587628866,1.288659793814433,39.64321110009911
769,ERI,2085.0,10.0,SSP1-2.6,7.44,0.1,0.13440860215053763,1.3440860215053763,19.821605550049554
770,ERI,2085.0,100.0,SSP1-2.6,64.21,0.01,0.015573898146706122,1.5573898146706122,1.9821605550049552
771,ERI,2085.0,5.0,SSP2-4.5,2.83,0.2,0.35335689045936397,1.7667844522968197,39.64321110009911
772,ERI,2085.0,10.0,SSP2-4.5,5.09,0.1,0.19646365422396858,1.9646365422396856,19.821605550049554
773,ERI,2085.0,100.0,SSP2-4.5,36.34,0.01,0.0275178866263071,2.7517886626307098,1.9821605550049552
774,ERI,2085.0,5.0,SSP3-7.0,2.37,0.2,0.42194092827004215,2.1097046413502105,39.64321110009911
775,ERI,2085.0,10.0,SSP3-7.0,4.13,0.1,0.24213075060532688,2.4213075060532687,19.821605550049554
776,ERI,2085.0,100.0,SSP3-7.0,25.5,0.01,0.0392156862745098,3.9215686274509802,1.9821605550049552
777,ERI,2085.0,5.0,SSP5-8.5,2.09,0.2,0.47846889952153115,2.3923444976076556,39.64321110009911
778,ERI,2085.0,10.0,SSP5-8.5,3.62,0.1,0.27624309392265195,2.7624309392265194,19.821605550049554
779,ERI,2085.0,100.0,SSP5-8.5,23.34,0.01,0.04284490145672665,4.284490145672665,1.9821605550049552
780,ETH,2025.0,5.0,SSP1-1.9,4.16,0.2,0.24038461538461536,1.2019230769230766,39.64321110009911
781,ETH,2025.0,10.0,SSP1-1.9,8.09,0.1,0.12360939431396786,1.2360939431396785,19.821605550049554
782,ETH,2025.0,100.0,SSP1-1.9,73.89,0.01,0.013533631073216944,1.3533631073216943,1.9821605550049552
783,ETH,2025.0,5.0,SSP1-2.6,4.13,0.2,0.24213075060532688,1.2106537530266344,39.64321110009911
784,ETH,2025.0,10.0,SSP1-2.6,7.98,0.1,0.12531328320802004,1.2531328320802004,19.821605550049554
785,ETH,2025.0,100.0,SSP1-2.6,71.19,0.01,0.014046916701783959,1.4046916701783958,1.9821605550049552
786,ETH,2025.0,5.0,SSP2-4.5,4.12,0.2,0.24271844660194175,1.2135922330097086,39.64321110009911
787,ETH,2025.0,10.0,SSP2-4.5,7.98,0.1,0.12531328320802004,1.2531328320802004,19.821605550049554
788,ETH,2025.0,100.0,SSP2-4.5,72.07,0.01,0.013875398917718886,1.3875398917718886,1.9821605550049552
789,ETH,2025.0,5.0,SSP3-7.0,4.15,0.2,0.24096385542168672,1.2048192771084336,39.64321110009911
790,ETH,2025.0,10.0,SSP3-7.0,8.07,0.1,0.12391573729863692,1.2391573729863692,19.821605550049554
791,ETH,2025.0,100.0,SSP3-7.0,72.99,0.01,0.013700506918755994,1.3700506918755995,1.9821605550049552
792,ETH,2025.0,5.0,SSP5-8.5,4.08,0.2,0.24509803921568626,1.2254901960784312,39.64321110009911
793,ETH,2025.0,10.0,SSP5-8.5,7.92,0.1,0.12626262626262627,1.2626262626262625,19.821605550049554
794,ETH,2025.0,100.0,SSP5-8.5,70.98,0.01,0.014088475626937165,1.4088475626937165,1.9821605550049552
795,ETH,2050.0,5.0,SSP1-1.9,3.83,0.2,0.2610966057441253,1.3054830287206265,39.64321110009911
796,ETH,2050.0,10.0,SSP1-1.9,7.36,0.1,0.1358695652173913,1.3586956521739129,19.821605550049554
797,ETH,2050.0,100.0,SSP1-1.9,65.75,0.01,0.015209125475285171,1.520912547528517,1.9821605550049552
798,ETH,2050.0,5.0,SSP1-2.6,3.5,0.2,0.2857142857142857,1.4285714285714284,39.64321110009911
799,ETH,2050.0,10.0,SSP1-2.6,6.64,0.1,0.15060240963855423,1.5060240963855422,19.821605550049554
800,ETH,2050.0,100.0,SSP1-2.6,55.19,0.01,0.01811922449719152,1.811922449719152,1.9821605550049552
801,ETH,2050.0,5.0,SSP2-4.5,3.36,0.2,0.2976190476190476,1.488095238095238,39.64321110009911
802,ETH,2050.0,10.0,SSP2-4.5,6.29,0.1,0.1589825119236884,1.589825119236884,19.821605550049554
803,ETH,2050.0,100.0,SSP2-4.5,51.19,0.01,0.019535065442469232,1.9535065442469233,1.9821605550049552
804,ETH,2050.0,5.0,SSP3-7.0,3.33,0.2,0.3003003003003003,1.5015015015015014,39.64321110009911
805,ETH,2050.0,10.0,SSP3-7.0,6.24,0.1,0.16025641025641024,1.6025641025641024,19.821605550049554
806,ETH,2050.0,100.0,SSP3-7.0,50.74,0.01,0.019708316909735908,1.9708316909735908,1.9821605550049552
807,ETH,2050.0,5.0,SSP5-8.5,2.95,0.2,0.3389830508474576,1.694915254237288,39.64321110009911
808,ETH,2050.0,10.0,SSP5-8.5,5.44,0.1,0.1838235294117647,1.8382352941176467,19.821605550049554
809,ETH,2050.0,100.0,SSP5-8.5,41.32,0.01,0.02420135527589545,2.420135527589545,1.9821605550049552
810,ETH,2075.0,5.0,SSP1-1.9,3.95,0.2,0.2531645569620253,1.2658227848101262,39.64321110009911
811,ETH,2075.0,10.0,SSP1-1.9,7.7,0.1,0.12987012987012986,1.2987012987012985,19.821605550049554
812,ETH,2075.0,100.0,SSP1-1.9,71.1,0.01,0.014064697609001408,1.4064697609001406,1.9821605550049552
813,ETH,2075.0,5.0,SSP1-2.6,3.49,0.2,0.28653295128939826,1.4326647564469912,39.64321110009911
814,ETH,2075.0,10.0,SSP1-2.6,6.57,0.1,0.15220700152207,1.5220700152207,19.821605550049554
815,ETH,2075.0,100.0,SSP1-2.6,54.25,0.01,0.018433179723502304,1.8433179723502304,1.9821605550049552
816,ETH,2075.0,5.0,SSP2-4.5,3.0,0.2,0.3333333333333333,1.6666666666666665,39.64321110009911
817,ETH,2075.0,10.0,SSP2-4.5,5.52,0.1,0.1811594202898551,1.811594202898551,19.821605550049554
818,ETH,2075.0,100.0,SSP2-4.5,41.41,0.01,0.02414875633904854,2.414875633904854,1.9821605550049552
819,ETH,2075.0,5.0,SSP3-7.0,2.46,0.2,0.4065040650406504,2.0325203252032518,39.64321110009911
820,ETH,2075.0,10.0,SSP3-7.0,4.35,0.1,0.2298850574712644,2.298850574712644,19.821605550049554
821,ETH,2075.0,100.0,SSP3-7.0,29.8,0.01,0.03355704697986577,3.3557046979865772,1.9821605550049552
822,ETH,2075.0,5.0,SSP5-8.5,2.06,0.2,0.4854368932038835,2.4271844660194173,39.64321110009911
823,ETH,2075.0,10.0,SSP5-8.5,3.56,0.1,0.2808988764044944,2.808988764044944,19.821605550049554
824,ETH,2075.0,100.0,SSP5-8.5,22.97,0.01,0.043535045711798,4.3535045711797995,1.9821605550049552
825,ETH,2085.0,5.0,SSP1-1.9,4.05,0.2,0.2469135802469136,1.2345679012345678,39.64321110009911
826,ETH,2085.0,10.0,SSP1-1.9,7.87,0.1,0.12706480304955528,1.2706480304955527,19.821605550049554
827,ETH,2085.0,100.0,SSP1-1.9,72.77,0.01,0.01374192661811186,1.374192661811186,1.9821605550049552
828,ETH,2085.0,5.0,SSP1-2.6,3.42,0.2,0.29239766081871343,1.461988304093567,39.64321110009911
829,ETH,2085.0,10.0,SSP1-2.6,6.45,0.1,0.15503875968992248,1.5503875968992247,19.821605550049554
830,ETH,2085.0,100.0,SSP1-2.6,53.33,0.01,0.018751171948246766,1.8751171948246765,1.9821605550049552
831,ETH,2085.0,5.0,SSP2-4.5,2.86,0.2,0.3496503496503497,1.7482517482517483,39.64321110009911
832,ETH,2085.0,10.0,SSP2-4.5,5.18,0.1,0.19305019305019305,1.9305019305019304,19.821605550049554
833,ETH,2085.0,100.0,SSP2-4.5,38.59,0.01,0.025913449080072554,2.5913449080072555,1.9821605550049552
834,ETH,2085.0,5.0,SSP3-7.0,2.19,0.2,0.4566210045662101,2.2831050228310503,39.64321110009911
835,ETH,2085.0,10.0,SSP3-7.0,3.8,0.1,0.2631578947368421,2.631578947368421,19.821605550049554
836,ETH,2085.0,100.0,SSP3-7.0,24.0,0.01,0.041666666666666664,4.166666666666666,1.9821605550049552
837,ETH,2085.0,5.0,SSP5-8.5,1.79,0.2,0.5586592178770949,2.7932960893854744,39.64321110009911
838,ETH,2085.0,10.0,SSP5-8.5,3.03,0.1,0.33003300330033003,3.3003300330033003,19.821605550049554
839,ETH,2085.0,100.0,SSP5-8.5,17.92,0.01,0.055803571428571425,5.580357142857142,1.9821605550049552
840,GAB,2025.0,5.0,SSP1-1.9,4.21,0.2,0.23752969121140144,1.187648456057007,39.64321110009911
841,GAB,2025.0,10.0,SSP1-1.9,8.2,0.1,0.12195121951219513,1.2195121951219512,19.821605550049554
842,GAB,2025.0,100.0,SSP1-1.9,74.67,0.01,0.013392259274139546,1.3392259274139546,1.9821605550049552
843,GAB,2025.0,5.0,SSP1-2.6,4.17,0.2,0.23980815347721823,1.199040767386091,39.64321110009911
844,GAB,2025.0,10.0,SSP1-2.6,8.14,0.1,0.12285012285012284,1.2285012285012282,19.821605550049554
845,GAB,2025.0,100.0,SSP1-2.6,76.36,0.01,0.013095861707700367,1.3095861707700367,1.9821605550049552
846,GAB,2025.0,5.0,SSP2-4.5,3.95,0.2,0.2531645569620253,1.2658227848101262,39.64321110009911
847,GAB,2025.0,10.0,SSP2-4.5,7.64,0.1,0.13089005235602094,1.3089005235602094,19.821605550049554
848,GAB,2025.0,100.0,SSP2-4.5,68.52,0.01,0.014594279042615295,1.4594279042615295,1.9821605550049552
849,GAB,2025.0,5.0,SSP3-7.0,3.86,0.2,0.2590673575129534,1.295336787564767,39.64321110009911
850,GAB,2025.0,10.0,SSP3-7.0,7.44,0.1,0.13440860215053763,1.3440860215053763,19.821605550049554
851,GAB,2025.0,100.0,SSP3-7.0,67.4,0.01,0.014836795252225518,1.4836795252225519,1.9821605550049552
852,GAB,2025.0,5.0,SSP5-8.5,3.82,0.2,0.2617801047120419,1.3089005235602094,39.64321110009911
853,GAB,2025.0,10.0,SSP5-8.5,7.36,0.1,0.1358695652173913,1.3586956521739129,19.821605550049554
854,GAB,2025.0,100.0,SSP5-8.5,64.48,0.01,0.015508684863523572,1.5508684863523572,1.9821605550049552
855,GAB,2050.0,5.0,SSP1-1.9,3.83,0.2,0.2610966057441253,1.3054830287206265,39.64321110009911
856,GAB,2050.0,10.0,SSP1-1.9,7.28,0.1,0.13736263736263735,1.3736263736263734,19.821605550049554
